,Player No,Player Name,Position,Total ABS,Attack Points,Block Points,Serve Points,Errors, Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
6,8,Ogoms Alicia ,MB,0,0,0,0,,,CAN,SCORING,1,14,16057,0
7,11,Mitrovic Andrea ,OH,0,0,0,0,,-100.00,CAN,SCORING,1,14,16057,0
8,13,King Brie ,S,0,0,0,0,,0.00,CAN,SCORING,1,14,16057,0
9,15,Joseph Shainah ,O,0,0,0,0,,,CAN,SCORING,1,14,16057,0
10,16,Livingston Caroline ,OH,0,0,0,0,,,CAN,SCORING,1,14,16057,0
11,19,Maglio Emily ,MB,0,0,0,0,,-42.86,CAN,SCORING,1,14,16057,0
12,20,Palermo Arielle ,L,0,0,0,0,,,CAN,SCORING,1,14,16057,0
13,26,Pelland Quinn ,S,0,0,0,0,,,CAN,SCORING,1,14,16057,0
0,14,Howe Hilary ,OH,6,6,0,0,,28.57,CAN,SCORING,2,18,16057,0
1,3,Van Ryk Kiera ,OH,3,3,0,0,,-30.77,CAN,SCORING,2,18,16057,0
2,9,Gray Alexa (C),OH,3,3,0,0,,11.11,CAN,SCORING,2,18,16057,0
3,7,Van Buskirk Layne ,MB,1,1,0,0,,-20.00,CAN,SCORING,2,18,16057,0
4,19,Maglio Emily ,MB,1,1,0,0,,0.00,CAN,SCORING,2,18,16057,0
5,5,Murmann Julia ,L,0,0,0,0,,,CAN,SCORING,2,18,16057,0
6,6,White Jazmine Ruth ,MB,0,0,0,0,,,CAN,SCORING,2,18,16057,0
7,8,Ogoms Alicia ,MB,0,0,0,0,,,CAN,SCORING,2,18,16057,0
8,11,Mitrovic Andrea ,OH,0,0,0,0,,,CAN,SCORING,2,18,16057,0
9,13,King Brie ,S,0,0,0,0,,0.00,CAN,SCORING,2,18,16057,0
10,15,Joseph Shainah ,O,0,0,0,0,,,CAN,SCORING,2,18,16057,0
11,16,Livingston Caroline ,OH,0,0,0,0,,0.00,CAN,SCORING,2,18,16057,0
12,20,Palermo Arielle ,L,0,0,0,0,,,CAN,SCORING,2,18,16057,0
13,26,Pelland Quinn ,S,0,0,0,0,,,CAN,SCORING,2,18,16057,0
0,9,Gray Alexa (C),OH,8,7,1,0,,26.32,CAN,SCORING,3,27,16057,0
1,3,Van Ryk Kiera ,OH,4,4,0,0,,-15.79,CAN,SCORING,3,27,16057,0
2,19,Maglio Emily ,MB,4,4,0,0,,18.18,CAN,SCORING,3,27,16057,0
3,13,King Brie ,S,3,0,1,2,,33.33,CAN,SCORING,3,27,16057,0
4,14,Howe Hilary ,OH,3,2,1,0,,5.56,CAN,SCORING,3,27,16057,0
5,5,Murmann Julia ,L,0,0,0,0,,,CAN,SCORING,3,27,16057,0
6,6,White Jazmine Ruth ,MB,0,0,0,0,,,CAN,SCORING,3,27,16057,0
7,7,Van Buskirk Layne ,MB,0,0,0,0,,,CAN,SCORING,3,27,16057,0
8,8,Ogoms Alicia ,MB,0,0,0,0,,0.00,CAN,SCORING,3,27,16057,0
9,11,Mitrovic Andrea ,OH,0,0,0,0,,,CAN,SCORING,3,27,16057,0
10,15,Joseph Shainah ,O,0,0,0,0,,,CAN,SCORING,3,27,16057,0
11,16,Livingston Caroline ,OH,0,0,0,0,,0.00,CAN,SCORING,3,27,16057,0
12,20,Palermo Arielle ,L,0,0,0,0,,,CAN,SCORING,3,27,16057,0
13,26,Pelland Quinn ,S,0,0,0,0,,,CAN,SCORING,3,27,16057,0
0,3,Nishida Sarina (C),OH,21,19,1,1,,14.86,JPN,SCORING,0,0,16059,
1,10,Inoue Arisa ,OH,18,16,1,1,,17.46,JPN,SCORING,0,0,16059,
2,2,Hayashi Kotona ,OH,12,12,0,0,,-1.67,JPN,SCORING,0,0,16059,
3,34,Araki Ayaka ,MB,8,6,2,0,,8.57,JPN,SCORING,0,0,16059,
4,11,Yamada Nichika ,MB,7,3,2,2,,3.12,JPN,SCORING,0,0,16059,
5,4,Ishikawa Mayu ,OH,4,4,0,0,,11.11,JPN,SCORING,0,0,16059,
6,6,Seki Nanami ,S,3,2,0,1,,-3.70,JPN,SCORING,0,0,16059,
7,24,Irisawa Mai ,MB,2,1,0,1,,-21.43,JPN,SCORING,0,0,16059,
8,37,Wada Yukiko ,OH,2,2,0,0,,0.00,JPN,SCORING,0,0,16059,
9,17,Tanaka Mizuki ,OH,1,1,0,0,,0.00,JPN,SCORING,0,0,16059,
10,7,Shibata Mika ,S,0,0,0,0,,0.00,JPN,SCORING,0,0,16059,
11,9,Watanabe Aya ,MB,0,0,0,0,,,JPN,SCORING,0,0,16059,
12,16,Meguro Yuka ,L,0,0,0,0,,,JPN,SCORING,0,0,16059,
13,29,Nishimura Minami ,L,0,0,0,0,,,JPN,SCORING,0,0,16059,
0,3,Nishida Sarina (C),OH,8,6,1,1,,50.00,JPN,SCORING,1,25,16059,1
1,10,Inoue Arisa ,OH,5,5,0,0,,20.00,JPN,SCORING,1,25,16059,1
2,34,Araki Ayaka ,MB,3,3,0,0,,10.00,JPN,SCORING,1,25,16059,1
3,2,Hayashi Kotona ,OH,2,2,0,0,,9.09,JPN,SCORING,1,25,16059,1
4,6,Seki Nanami ,S,2,1,0,1,,12.50,JPN,SCORING,1,25,16059,1
5,4,Ishikawa Mayu ,OH,0,0,0,0,,,JPN,SCORING,1,25,16059,1
6,7,Shibata Mika ,S,0,0,0,0,,,JPN,SCORING,1,25,16059,1
7,9,Watanabe Aya ,MB,0,0,0,0,,,JPN,SCORING,1,25,16059,1
8,11,Yamada Nichika ,MB,0,0,0,0,,0.00,JPN,SCORING,1,25,16059,1
9,16,Meguro Yuka ,L,0,0,0,0,,,JPN,SCORING,1,25,16059,1
10,17,Tanaka Mizuki ,OH,0,0,0,0,,,JPN,SCORING,1,25,16059,1
11,24,Irisawa Mai ,MB,0,0,0,0,,-75.00,JPN,SCORING,1,25,16059,1
12,29,Nishimura Minami ,L,0,0,0,0,,,JPN,SCORING,1,25,16059,1
13,37,Wada Yukiko ,OH,0,0,0,0,,,JPN,SCORING,1,25,16059,1
0,3,Nishida Sarina (C),OH,5,5,0,0,,17.65,JPN,SCORING,2,20,16059,0
1,2,Hayashi Kotona ,OH,4,4,0,0,,-10.00,JPN,SCORING,2,20,16059,0
2,10,Inoue Arisa ,OH,2,1,1,0,,20.00,JPN,SCORING,2,20,16059,0
3,24,Irisawa Mai ,MB,2,1,0,1,,0.00,JPN,SCORING,2,20,16059,0
4,34,Araki Ayaka ,MB,2,1,1,0,,22.22,JPN,SCORING,2,20,16059,0
5,37,Wada Yukiko ,OH,2,2,0,0,,25.00,JPN,SCORING,2,20,16059,0
6,4,Ishikawa Mayu ,OH,0,0,0,0,,,JPN,SCORING,2,20,16059,0
7,6,Seki Nanami ,S,0,0,0,0,,-14.29,JPN,SCORING,2,20,16059,0
8,7,Shibata Mika ,S,0,0,0,0,,0.00,JPN,SCORING,2,20,16059,0
9,9,Watanabe Aya ,MB,0,0,0,0,,,JPN,SCORING,2,20,16059,0
10,11,Yamada Nichika ,MB,0,0,0,0,,-25.00,JPN,SCORING,2,20,16059,0
11,16,Meguro Yuka ,L,0,0,0,0,,,JPN,SCORING,2,20,16059,0
12,17,Tanaka Mizuki ,OH,0,0,0,0,,,JPN,SCORING,2,20,16059,0
13,29,Nishimura Minami ,L,0,0,0,0,,,JPN,SCORING,2,20,16059,0
0,10,Inoue Arisa ,OH,6,5,0,1,,37.50,JPN,SCORING,3,25,16059,1
1,11,Yamada Nichika ,MB,5,2,1,2,,6.25,JPN,SCORING,3,25,16059,1
2,3,Nishida Sarina (C),OH,4,4,0,0,,21.43,JPN,SCORING,3,25,16059,1
3,2,Hayashi Kotona ,OH,3,3,0,0,,9.09,JPN,SCORING,3,25,16059,1
4,34,Araki Ayaka ,MB,1,0,1,0,,0.00,JPN,SCORING,3,25,16059,1
5,4,Ishikawa Mayu ,OH,0,0,0,0,,0.00,JPN,SCORING,3,25,16059,1
6,6,Seki Nanami ,S,0,0,0,0,,-50.00,JPN,SCORING,3,25,16059,1
7,7,Shibata Mika ,S,0,0,0,0,,,JPN,SCORING,3,25,16059,1
8,9,Watanabe Aya ,MB,0,0,0,0,,,JPN,SCORING,3,25,16059,1
9,16,Meguro Yuka ,L,0,0,0,0,,,JPN,SCORING,3,25,16059,1
10,17,Tanaka Mizuki ,OH,0,0,0,0,,,JPN,SCORING,3,25,16059,1
11,24,Irisawa Mai ,MB,0,0,0,0,,,JPN,SCORING,3,25,16059,1
12,29,Nishimura Minami ,L,0,0,0,0,,,JPN,SCORING,3,25,16059,1
13,37,Wada Yukiko ,OH,0,0,0,0,,,JPN,SCORING,3,25,16059,1
0,10,Inoue Arisa ,OH,5,5,0,0,,0.00,JPN,SCORING,4,20,16059,0
1,3,Nishida Sarina (C),OH,3,3,0,0,,5.26,JPN,SCORING,4,20,16059,0
2,2,Hayashi Kotona ,OH,2,2,0,0,,-13.33,JPN,SCORING,4,20,16059,0
3,11,Yamada Nichika ,MB,2,1,1,0,,33.33,JPN,SCORING,4,20,16059,0
4,34,Araki Ayaka ,MB,2,2,0,0,,0.00,JPN,SCORING,4,20,16059,0
5,6,Seki Nanami ,S,1,1,0,0,,33.33,JPN,SCORING,4,20,16059,0
6,4,Ishikawa Mayu ,OH,0,0,0,0,,-100.00,JPN,SCORING,4,20,16059,0
7,7,Shibata Mika ,S,0,0,0,0,,,JPN,SCORING,4,20,16059,0
8,9,Watanabe Aya ,MB,0,0,0,0,,,JPN,SCORING,4,20,16059,0
9,16,Meguro Yuka ,L,0,0,0,0,,,JPN,SCORING,4,20,16059,0
10,17,Tanaka Mizuki ,OH,0,0,0,0,,,JPN,SCORING,4,20,16059,0
11,24,Irisawa Mai ,MB,0,0,0,0,,,JPN,SCORING,4,20,16059,0
12,29,Nishimura Minami ,L,0,0,0,0,,,JPN,SCORING,4,20,16059,0
13,37,Wada Yukiko ,OH,0,0,0,0,,-25.00,JPN,SCORING,4,20,16059,0
0,4,Ishikawa Mayu ,OH,4,4,0,0,,33.33,JPN,SCORING,5,10,16059,0
1,2,Hayashi Kotona ,OH,1,1,0,0,,33.33,JPN,SCORING,5,10,16059,0
2,3,Nishida Sarina (C),OH,1,1,0,0,,-30.00,JPN,SCORING,5,10,16059,0
3,17,Tanaka Mizuki ,OH,1,1,0,0,,0.00,JPN,SCORING,5,10,16059,0
4,6,Seki Nanami ,S,0,0,0,0,,0.00,JPN,SCORING,5,10,16059,0
5,7,Shibata Mika ,S,0,0,0,0,,,JPN,SCORING,5,10,16059,0
6,9,Watanabe Aya ,MB,0,0,0,0,,,JPN,SCORING,5,10,16059,0
7,10,Inoue Arisa ,OH,0,0,0,0,,,JPN,SCORING,5,10,16059,0
8,11,Yamada Nichika ,MB,0,0,0,0,,-33.33,JPN,SCORING,5,10,16059,0
9,16,Meguro Yuka ,L,0,0,0,0,,,JPN,SCORING,5,10,16059,0
10,24,Irisawa Mai ,MB,0,0,0,0,,,JPN,SCORING,5,10,16059,0
11,29,Nishimura Minami ,L,0,0,0,0,,,JPN,SCORING,5,10,16059,0
12,34,Araki Ayaka ,MB,0,0,0,0,,0.00,JPN,SCORING,5,10,16059,0
13,37,Wada Yukiko ,OH,0,0,0,0,,,JPN,SCORING,5,10,16059,0
0,9,Uzelac Aleksandra ,OH,23,21,2,0,,28.33,SRB,SCORING,0,0,16059,
1,2,Lazovic Katarina ,OH,16,13,3,0,,15.00,SRB,SCORING,0,0,16059,
2,13,Bjelica Ana (C),O,13,10,3,0,,4.17,SRB,SCORING,0,0,16059,
3,15,Stevanovic Jovana ,MB,13,10,2,1,,9.80,SRB,SCORING,0,0,16059,
4,14,Aleksic Maja ,MB,8,2,4,2,,-8.70,SRB,SCORING,0,0,16059,
5,22,Lozo Sara ,O,2,1,0,1,,15.38,SRB,SCORING,0,0,16059,
6,8,Mirkovic Sladjana ,S,1,1,0,0,,-33.33,SRB,SCORING,0,0,16059,
7,1,Busa Bianka ,OH,0,0,0,0,,,SRB,SCORING,0,0,16059,
8,3,Osmajic Minja ,MB,0,0,0,0,,,SRB,SCORING,0,0,16059,
9,7,Jaksic Ana ,S,0,0,0,0,,,SRB,SCORING,0,0,16059,
10,12,Pusic Teodora ,L,0,0,0,0,,,SRB,SCORING,0,0,16059,
11,16,Jegdic Aleksandra ,L,0,0,0,0,,,SRB,SCORING,0,0,16059,
12,19,Milenkovic Bojana ,OH,0,0,0,0,,0.00,SRB,SCORING,0,0,16059,
13,20,Zelenovic Jovana ,O,0,0,0,0,,,SRB,SCORING,0,0,16059,
0,2,Lazovic Katarina ,OH,3,2,1,0,,0.00,SRB,SCORING,1,16,16059,0
1,15,Stevanovic Jovana ,MB,3,2,1,0,,37.50,SRB,SCORING,1,16,16059,0
2,22,Lozo Sara ,O,2,1,0,1,,16.67,SRB,SCORING,1,16,16059,0
3,9,Uzelac Aleksandra ,OH,1,1,0,0,,33.33,SRB,SCORING,1,16,16059,0
4,13,Bjelica Ana (C),O,1,1,0,0,,0.00,SRB,SCORING,1,16,16059,0
5,14,Aleksic Maja ,MB,1,0,0,1,,-33.33,SRB,SCORING,1,16,16059,0
6,1,Busa Bianka ,OH,0,0,0,0,,,SRB,SCORING,1,16,16059,0
7,3,Osmajic Minja ,MB,0,0,0,0,,,SRB,SCORING,1,16,16059,0
8,7,Jaksic Ana ,S,0,0,0,0,,,SRB,SCORING,1,16,16059,0
9,8,Mirkovic Sladjana ,S,0,0,0,0,,-60.00,SRB,SCORING,1,16,16059,0
10,12,Pusic Teodora ,L,0,0,0,0,,,SRB,SCORING,1,16,16059,0
11,16,Jegdic Aleksandra ,L,0,0,0,0,,,SRB,SCORING,1,16,16059,0
12,19,Milenkovic Bojana ,OH,0,0,0,0,,,SRB,SCORING,1,16,16059,0
13,20,Zelenovic Jovana ,O,0,0,0,0,,,SRB,SCORING,1,16,16059,0
0,9,Uzelac Aleksandra ,OH,5,4,1,0,,17.65,SRB,SCORING,2,25,16059,1
1,13,Bjelica Ana (C),O,5,4,1,0,,31.25,SRB,SCORING,2,25,16059,1
2,2,Lazovic Katarina ,OH,4,3,1,0,,9.09,SRB,SCORING,2,25,16059,1
3,14,Aleksic Maja ,MB,3,0,2,1,,-5.88,SRB,SCORING,2,25,16059,1
4,15,Stevanovic Jovana ,MB,3,3,0,0,,20.00,SRB,SCORING,2,25,16059,1
5,8,Mirkovic Sladjana ,S,1,1,0,0,,-16.67,SRB,SCORING,2,25,16059,1
6,1,Busa Bianka ,OH,0,0,0,0,,,SRB,SCORING,2,25,16059,1
7,3,Osmajic Minja ,MB,0,0,0,0,,,SRB,SCORING,2,25,16059,1
8,7,Jaksic Ana ,S,0,0,0,0,,,SRB,SCORING,2,25,16059,1
9,12,Pusic Teodora ,L,0,0,0,0,,,SRB,SCORING,2,25,16059,1
10,16,Jegdic Aleksandra ,L,0,0,0,0,,,SRB,SCORING,2,25,16059,1
11,19,Milenkovic Bojana ,OH,0,0,0,0,,0.00,SRB,SCORING,2,25,16059,1
12,20,Zelenovic Jovana ,O,0,0,0,0,,,SRB,SCORING,2,25,16059,1
13,22,Lozo Sara ,O,0,0,0,0,,,SRB,SCORING,2,25,16059,1
0,9,Uzelac Aleksandra ,OH,5,4,1,0,,7.14,SRB,SCORING,3,16,16059,0
1,2,Lazovic Katarina ,OH,4,4,0,0,,33.33,SRB,SCORING,3,16,16059,0
2,13,Bjelica Ana (C),O,2,2,0,0,,0.00,SRB,SCORING,3,16,16059,0
3,14,Aleksic Maja ,MB,2,2,0,0,,0.00,SRB,SCORING,3,16,16059,0
4,15,Stevanovic Jovana ,MB,2,2,0,0,,0.00,SRB,SCORING,3,16,16059,0
5,1,Busa Bianka ,OH,0,0,0,0,,,SRB,SCORING,3,16,16059,0
6,3,Osmajic Minja ,MB,0,0,0,0,,,SRB,SCORING,3,16,16059,0
7,7,Jaksic Ana ,S,0,0,0,0,,,SRB,SCORING,3,16,16059,0
8,8,Mirkovic Sladjana ,S,0,0,0,0,,-33.33,SRB,SCORING,3,16,16059,0
9,12,Pusic Teodora ,L,0,0,0,0,,,SRB,SCORING,3,16,16059,0
10,16,Jegdic Aleksandra ,L,0,0,0,0,,,SRB,SCORING,3,16,16059,0
11,19,Milenkovic Bojana ,OH,0,0,0,0,,,SRB,SCORING,3,16,16059,0
12,20,Zelenovic Jovana ,O,0,0,0,0,,,SRB,SCORING,3,16,16059,0
13,22,Lozo Sara ,O,0,0,0,0,,,SRB,SCORING,3,16,16059,0
0,9,Uzelac Aleksandra ,OH,9,9,0,0,,42.86,SRB,SCORING,4,25,16059,1
1,13,Bjelica Ana (C),O,4,2,2,0,,-7.69,SRB,SCORING,4,25,16059,1
2,2,Lazovic Katarina ,OH,3,2,1,0,,30.00,SRB,SCORING,4,25,16059,1
3,15,Stevanovic Jovana ,MB,2,1,1,0,,-8.33,SRB,SCORING,4,25,16059,1
4,1,Busa Bianka ,OH,0,0,0,0,,,SRB,SCORING,4,25,16059,1
5,3,Osmajic Minja ,MB,0,0,0,0,,,SRB,SCORING,4,25,16059,1
6,7,Jaksic Ana ,S,0,0,0,0,,,SRB,SCORING,4,25,16059,1
7,8,Mirkovic Sladjana ,S,0,0,0,0,,0.00,SRB,SCORING,4,25,16059,1
8,12,Pusic Teodora ,L,0,0,0,0,,,SRB,SCORING,4,25,16059,1
9,14,Aleksic Maja ,MB,0,0,0,0,,-33.33,SRB,SCORING,4,25,16059,1
10,16,Jegdic Aleksandra ,L,0,0,0,0,,,SRB,SCORING,4,25,16059,1
11,19,Milenkovic Bojana ,OH,0,0,0,0,,,SRB,SCORING,4,25,16059,1
12,20,Zelenovic Jovana ,O,0,0,0,0,,,SRB,SCORING,4,25,16059,1
13,22,Lozo Sara ,O,0,0,0,0,,0.00,SRB,SCORING,4,25,16059,1
0,9,Uzelac Aleksandra ,OH,3,3,0,0,,60.00,SRB,SCORING,5,15,16059,1
1,15,Stevanovic Jovana ,MB,3,2,0,1,,8.33,SRB,SCORING,5,15,16059,1
2,2,Lazovic Katarina ,OH,2,2,0,0,,9.09,SRB,SCORING,5,15,16059,1
3,14,Aleksic Maja ,MB,2,0,2,0,,20.00,SRB,SCORING,5,15,16059,1
4,13,Bjelica Ana (C),O,1,1,0,0,,0.00,SRB,SCORING,5,15,16059,1
5,1,Busa Bianka ,OH,0,0,0,0,,,SRB,SCORING,5,15,16059,1
6,3,Osmajic Minja ,MB,0,0,0,0,,,SRB,SCORING,5,15,16059,1
7,7,Jaksic Ana ,S,0,0,0,0,,,SRB,SCORING,5,15,16059,1
8,8,Mirkovic Sladjana ,S,0,0,0,0,,-100.00,SRB,SCORING,5,15,16059,1
9,12,Pusic Teodora ,L,0,0,0,0,,,SRB,SCORING,5,15,16059,1
10,16,Jegdic Aleksandra ,L,0,0,0,0,,,SRB,SCORING,5,15,16059,1
11,19,Milenkovic Bojana ,OH,0,0,0,0,,,SRB,SCORING,5,15,16059,1
12,20,Zelenovic Jovana ,O,0,0,0,0,,,SRB,SCORING,5,15,16059,1
13,22,Lozo Sara ,O,0,0,0,0,,,SRB,SCORING,5,15,16059,1
0,19,Daalderop Nika ,OH,12,11,0,1,,4.35,NED,SCORING,0,0,16061,
1,33,Marring Nova ,OH,11,10,1,0,,9.76,NED,SCORING,0,0,16061,
2,16,Baijens Indy ,MB,10,8,2,0,,31.82,NED,SCORING,0,0,16061,
3,26,Dambrink Elles ,O,8,5,3,0,,12.50,NED,SCORING,0,0,16061,
4,27,Scholten Iris ,O,5,4,1,0,,15.38,NED,SCORING,0,0,16061,
5,7,Lohuis Juliet ,MB,4,2,1,1,,-3.23,NED,SCORING,0,0,16061,
6,5,Knollema Jolien ,OH,1,1,0,0,,50.00,NED,SCORING,0,0,16061,
7,17,Vos Iris ,OH,1,1,0,0,,-25.00,NED,SCORING,0,0,16061,
8,1,Knip Kirsten (C),L,0,0,0,0,,,NED,SCORING,0,0,16061,
9,4,Plak Celeste ,O,0,0,0,0,,,NED,SCORING,0,0,16061,
10,10,van Aalen Sarah ,S,0,0,0,0,,-16.67,NED,SCORING,0,0,16061,
11,12,Bongaerts Britt ,S,0,0,0,0,,-20.00,NED,SCORING,0,0,16061,
12,23,Timmerman Eline ,MB,0,0,0,0,,-50.00,NED,SCORING,0,0,16061,
13,25,Reesink Florien ,L,0,0,0,0,,,NED,SCORING,0,0,16061,
0,19,Daalderop Nika ,OH,8,8,0,0,,26.32,NED,SCORING,1,29,16061,0
1,16,Baijens Indy ,MB,4,3,1,0,,25.00,NED,SCORING,1,29,16061,0
2,26,Dambrink Elles ,O,4,3,1,0,,20.00,NED,SCORING,1,29,16061,0
3,33,Marring Nova ,OH,4,4,0,0,,10.00,NED,SCORING,1,29,16061,0
4,7,Lohuis Juliet ,MB,2,1,1,0,,11.11,NED,SCORING,1,29,16061,0
5,27,Scholten Iris ,O,2,1,1,0,,0.00,NED,SCORING,1,29,16061,0
6,1,Knip Kirsten (C),L,0,0,0,0,,,NED,SCORING,1,29,16061,0
7,4,Plak Celeste ,O,0,0,0,0,,,NED,SCORING,1,29,16061,0
8,5,Knollema Jolien ,OH,0,0,0,0,,,NED,SCORING,1,29,16061,0
9,10,van Aalen Sarah ,S,0,0,0,0,,-14.29,NED,SCORING,1,29,16061,0
10,12,Bongaerts Britt ,S,0,0,0,0,,-50.00,NED,SCORING,1,29,16061,0
11,17,Vos Iris ,OH,0,0,0,0,,,NED,SCORING,1,29,16061,0
12,23,Timmerman Eline ,MB,0,0,0,0,,,NED,SCORING,1,29,16061,0
13,25,Reesink Florien ,L,0,0,0,0,,,NED,SCORING,1,29,16061,0
0,33,Marring Nova ,OH,5,4,1,0,,6.67,NED,SCORING,2,21,16061,0
1,16,Baijens Indy ,MB,3,3,0,0,,33.33,NED,SCORING,2,21,16061,0
2,19,Daalderop Nika ,OH,3,2,0,1,,0.00,NED,SCORING,2,21,16061,0
3,26,Dambrink Elles ,O,3,1,2,0,,0.00,NED,SCORING,2,21,16061,0
4,27,Scholten Iris ,O,2,2,0,0,,66.67,NED,SCORING,2,21,16061,0
5,1,Knip Kirsten (C),L,0,0,0,0,,,NED,SCORING,2,21,16061,0
6,4,Plak Celeste ,O,0,0,0,0,,,NED,SCORING,2,21,16061,0
7,5,Knollema Jolien ,OH,0,0,0,0,,,NED,SCORING,2,21,16061,0
8,7,Lohuis Juliet ,MB,0,0,0,0,,-9.09,NED,SCORING,2,21,16061,0
9,10,van Aalen Sarah ,S,0,0,0,0,,0.00,NED,SCORING,2,21,16061,0
10,12,Bongaerts Britt ,S,0,0,0,0,,0.00,NED,SCORING,2,21,16061,0
11,17,Vos Iris ,OH,0,0,0,0,,-100.00,NED,SCORING,2,21,16061,0
12,23,Timmerman Eline ,MB,0,0,0,0,,,NED,SCORING,2,21,16061,0
13,25,Reesink Florien ,L,0,0,0,0,,,NED,SCORING,2,21,16061,0
0,16,Baijens Indy ,MB,3,2,1,0,,50.00,NED,SCORING,3,15,16061,0
1,7,Lohuis Juliet ,MB,2,1,0,1,,-9.09,NED,SCORING,3,15,16061,0
2,33,Marring Nova ,OH,2,2,0,0,,16.67,NED,SCORING,3,15,16061,0
3,5,Knollema Jolien ,OH,1,1,0,0,,50.00,NED,SCORING,3,15,16061,0
4,17,Vos Iris ,OH,1,1,0,0,,0.00,NED,SCORING,3,15,16061,0
5,19,Daalderop Nika ,OH,1,1,0,0,,-33.33,NED,SCORING,3,15,16061,0
6,26,Dambrink Elles ,O,1,1,0,0,,25.00,NED,SCORING,3,15,16061,0
7,27,Scholten Iris ,O,1,1,0,0,,0.00,NED,SCORING,3,15,16061,0
8,1,Knip Kirsten (C),L,0,0,0,0,,,NED,SCORING,3,15,16061,0
9,4,Plak Celeste ,O,0,0,0,0,,,NED,SCORING,3,15,16061,0
10,10,van Aalen Sarah ,S,0,0,0,0,,-66.67,NED,SCORING,3,15,16061,0
11,12,Bongaerts Britt ,S,0,0,0,0,,0.00,NED,SCORING,3,15,16061,0
12,23,Timmerman Eline ,MB,0,0,0,0,,-50.00,NED,SCORING,3,15,16061,0
13,25,Reesink Florien ,L,0,0,0,0,,,NED,SCORING,3,15,16061,0
0,99,Karakurt Ebrar ,O,13,12,0,1,,23.08,TUR,SCORING,0,0,16061,
1,7,Baladin Hande ,OH,12,10,2,0,,15.79,TUR,SCORING,0,0,16061,
2,14,Erdem Dündar Eda (C),MB,12,8,3,1,,12.50,TUR,SCORING,0,0,16061,
3,4,Vargas Melissa Teresa ,O,9,7,1,1,,13.04,TUR,SCORING,0,0,16061,
4,22,Aydin İlkin ,OH,9,9,0,0,,9.09,TUR,SCORING,0,0,16061,
5,18,Gunes Zehra ,MB,5,4,1,0,,10.53,TUR,SCORING,0,0,16061,
6,19,Kalac Asli ,MB,2,1,0,1,,-15.38,TUR,SCORING,0,0,16061,
7,3,Özbay Cansu ,S,1,1,0,0,,-16.67,TUR,SCORING,0,0,16061,
8,16,Sahin Saliha ,OH,1,1,0,0,,-10.00,TUR,SCORING,0,0,16061,
9,2,Akoz Simge Sebnem ,L,0,0,0,0,,,TUR,SCORING,0,0,16061,
10,5,Aykac Altıntaş Ayca ,L,0,0,0,0,,,TUR,SCORING,0,0,16061,
11,8,Guveli Yasemin ,MB,0,0,0,0,,,TUR,SCORING,0,0,16061,
12,11,Cebecioglu Derya ,OH,0,0,0,0,,,TUR,SCORING,0,0,16061,
13,12,Şahin Elif ,S,0,0,0,0,,-25.00,TUR,SCORING,0,0,16061,
0,7,Baladin Hande ,OH,8,6,2,0,,21.74,TUR,SCORING,1,31,16061,1
1,99,Karakurt Ebrar ,O,6,6,0,0,,21.05,TUR,SCORING,1,31,16061,1
2,14,Erdem Dündar Eda (C),MB,4,3,1,0,,22.22,TUR,SCORING,1,31,16061,1
3,22,Aydin İlkin ,OH,4,4,0,0,,0.00,TUR,SCORING,1,31,16061,1
4,4,Vargas Melissa Teresa ,O,2,1,0,1,,0.00,TUR,SCORING,1,31,16061,1
5,19,Kalac Asli ,MB,2,1,0,1,,-15.38,TUR,SCORING,1,31,16061,1
6,2,Akoz Simge Sebnem ,L,0,0,0,0,,,TUR,SCORING,1,31,16061,1
7,3,Özbay Cansu ,S,0,0,0,0,,0.00,TUR,SCORING,1,31,16061,1
8,5,Aykac Altıntaş Ayca ,L,0,0,0,0,,,TUR,SCORING,1,31,16061,1
9,8,Guveli Yasemin ,MB,0,0,0,0,,,TUR,SCORING,1,31,16061,1
10,11,Cebecioglu Derya ,OH,0,0,0,0,,,TUR,SCORING,1,31,16061,1
11,12,Şahin Elif ,S,0,0,0,0,,-100.00,TUR,SCORING,1,31,16061,1
12,16,Sahin Saliha ,OH,0,0,0,0,,,TUR,SCORING,1,31,16061,1
13,18,Gunes Zehra ,MB,0,0,0,0,,,TUR,SCORING,1,31,16061,1
0,4,Vargas Melissa Teresa ,O,5,5,0,0,,30.00,TUR,SCORING,2,25,16061,1
1,14,Erdem Dündar Eda (C),MB,4,2,2,0,,11.11,TUR,SCORING,2,25,16061,1
2,22,Aydin İlkin ,OH,3,3,0,0,,12.50,TUR,SCORING,2,25,16061,1
3,99,Karakurt Ebrar ,O,2,2,0,0,,0.00,TUR,SCORING,2,25,16061,1
4,3,Özbay Cansu ,S,1,1,0,0,,-25.00,TUR,SCORING,2,25,16061,1
5,16,Sahin Saliha ,OH,1,1,0,0,,-10.00,TUR,SCORING,2,25,16061,1
6,18,Gunes Zehra ,MB,1,1,0,0,,0.00,TUR,SCORING,2,25,16061,1
7,2,Akoz Simge Sebnem ,L,0,0,0,0,,,TUR,SCORING,2,25,16061,1
8,5,Aykac Altıntaş Ayca ,L,0,0,0,0,,,TUR,SCORING,2,25,16061,1
9,7,Baladin Hande ,OH,0,0,0,0,,-20.00,TUR,SCORING,2,25,16061,1
