Unnamed: 0,Player No,Player Name,Position,Total ABS,Attack Points,Block Points,Serve Points,Errors, Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
0,3,Nishida Sarina (C),OH,19,16,1,2,,29.79,JPN,SCORING,0,0,16053,
1,2,Hayashi Kotona ,OH,13,13,0,0,,25.0,JPN,SCORING,0,0,16053,
2,37,Wada Yukiko ,OH,9,9,0,0,,4.17,JPN,SCORING,0,0,16053,
3,34,Araki Ayaka ,MB,7,3,3,1,,26.09,JPN,SCORING,0,0,16053,
4,17,Tanaka Mizuki ,OH,4,3,1,0,,5.88,JPN,SCORING,0,0,16053,
5,24,Irisawa Mai ,MB,2,1,0,1,,-18.18,JPN,SCORING,0,0,16053,
6,6,Seki Nanami ,S,1,0,0,1,,0.0,JPN,SCORING,0,0,16053,
7,10,Inoue Arisa ,OH,1,1,0,0,,0.0,JPN,SCORING,0,0,16053,
8,5,Shimamura Haruyo ,MB,0,0,0,0,,,JPN,SCORING,0,0,16053,
9,15,Kojima Manami ,L,0,0,0,0,,,JPN,SCORING,0,0,16053,
10,20,Yokota Mami ,MB,0,0,0,0,,,JPN,SCORING,0,0,16053,
11,21,Matsui Tamaki ,S,0,0,0,0,,0.0,JPN,SCORING,0,0,16053,
12,29,Nishimura Minami ,L,0,0,0,0,,,JPN,SCORING,0,0,16053,
13,31,Nishikawa Yuki ,OH,0,0,0,0,,,JPN,SCORING,0,0,16053,
0,3,Nishida Sarina (C),OH,7,6,1,0,,42.86,JPN,SCORING,1,18,16053,0.0
1,2,Hayashi Kotona ,OH,3,3,0,0,,22.22,JPN,SCORING,1,18,16053,0.0
2,34,Araki Ayaka ,MB,2,2,0,0,,40.0,JPN,SCORING,1,18,16053,0.0
3,6,Seki Nanami ,S,1,0,0,1,,25.0,JPN,SCORING,1,18,16053,0.0
4,10,Inoue Arisa ,OH,1,1,0,0,,0.0,JPN,SCORING,1,18,16053,0.0
5,5,Shimamura Haruyo ,MB,0,0,0,0,,,JPN,SCORING,1,18,16053,0.0
6,15,Kojima Manami ,L,0,0,0,0,,,JPN,SCORING,1,18,16053,0.0
7,17,Tanaka Mizuki ,OH,0,0,0,0,,-50.0,JPN,SCORING,1,18,16053,0.0
8,20,Yokota Mami ,MB,0,0,0,0,,,JPN,SCORING,1,18,16053,0.0
9,21,Matsui Tamaki ,S,0,0,0,0,,0.0,JPN,SCORING,1,18,16053,0.0
10,24,Irisawa Mai ,MB,0,0,0,0,,-12.5,JPN,SCORING,1,18,16053,0.0
11,29,Nishimura Minami ,L,0,0,0,0,,,JPN,SCORING,1,18,16053,0.0
12,31,Nishikawa Yuki ,OH,0,0,0,0,,,JPN,SCORING,1,18,16053,0.0
13,37,Wada Yukiko ,OH,0,0,0,0,,-66.67,JPN,SCORING,1,18,16053,0.0
0,3,Nishida Sarina (C),OH,8,7,0,1,,33.33,JPN,SCORING,2,25,16053,0.0
1,2,Hayashi Kotona ,OH,4,4,0,0,,15.38,JPN,SCORING,2,25,16053,0.0
2,17,Tanaka Mizuki ,OH,4,3,1,0,,13.33,JPN,SCORING,2,25,16053,0.0
3,34,Araki Ayaka ,MB,4,1,2,1,,25.0,JPN,SCORING,2,25,16053,0.0
4,5,Shimamura Haruyo ,MB,0,0,0,0,,,JPN,SCORING,2,25,16053,0.0
5,6,Seki Nanami ,S,0,0,0,0,,0.0,JPN,SCORING,2,25,16053,0.0
6,10,Inoue Arisa ,OH,0,0,0,0,,,JPN,SCORING,2,25,16053,0.0
7,15,Kojima Manami ,L,0,0,0,0,,,JPN,SCORING,2,25,16053,0.0
8,20,Yokota Mami ,MB,0,0,0,0,,,JPN,SCORING,2,25,16053,0.0
9,21,Matsui Tamaki ,S,0,0,0,0,,0.0,JPN,SCORING,2,25,16053,0.0
10,24,Irisawa Mai ,MB,0,0,0,0,,-50.0,JPN,SCORING,2,25,16053,0.0
11,29,Nishimura Minami ,L,0,0,0,0,,,JPN,SCORING,2,25,16053,0.0
12,31,Nishikawa Yuki ,OH,0,0,0,0,,,JPN,SCORING,2,25,16053,0.0
13,37,Wada Yukiko ,OH,0,0,0,0,,-50.0,JPN,SCORING,2,25,16053,0.0
0,37,Wada Yukiko ,OH,9,9,0,0,,21.05,JPN,SCORING,3,25,16053,0.0
1,2,Hayashi Kotona ,OH,6,6,0,0,,35.71,JPN,SCORING,3,25,16053,0.0
2,3,Nishida Sarina (C),OH,4,3,0,1,,13.33,JPN,SCORING,3,25,16053,0.0
3,24,Irisawa Mai ,MB,2,1,0,1,,0.0,JPN,SCORING,3,25,16053,0.0
4,34,Araki Ayaka ,MB,1,0,1,0,,16.67,JPN,SCORING,3,25,16053,0.0
5,5,Shimamura Haruyo ,MB,0,0,0,0,,,JPN,SCORING,3,25,16053,0.0
6,6,Seki Nanami ,S,0,0,0,0,,-25.0,JPN,SCORING,3,25,16053,0.0
7,10,Inoue Arisa ,OH,0,0,0,0,,,JPN,SCORING,3,25,16053,0.0
8,15,Kojima Manami ,L,0,0,0,0,,,JPN,SCORING,3,25,16053,0.0
9,17,Tanaka Mizuki ,OH,0,0,0,0,,,JPN,SCORING,3,25,16053,0.0
10,20,Yokota Mami ,MB,0,0,0,0,,,JPN,SCORING,3,25,16053,0.0
11,21,Matsui Tamaki ,S,0,0,0,0,,,JPN,SCORING,3,25,16053,0.0
12,29,Nishimura Minami ,L,0,0,0,0,,,JPN,SCORING,3,25,16053,0.0
13,31,Nishikawa Yuki ,OH,0,0,0,0,,,JPN,SCORING,3,25,16053,0.0
0,12,Li Yingying ,OH,20,19,1,0,,28.57,CHN,SCORING,0,0,16053,
1,7,Wang Yuanyuan ,MB,11,10,1,0,,34.48,CHN,SCORING,0,0,16053,
2,1,Yuan Xinyue (C),MB,10,7,1,2,,11.11,CHN,SCORING,0,0,16053,
3,6,Gong Xiangyu ,O,9,8,0,1,,15.79,CHN,SCORING,0,0,16053,
4,10,Wang Yunlu ,OH,5,4,1,0,,6.45,CHN,SCORING,0,0,16053,
5,3,Diao Linyu ,S,4,0,4,0,,0.0,CHN,SCORING,0,0,16053,
6,11,Zhong Hui ,OH,2,1,1,0,,-9.09,CHN,SCORING,0,0,16053,
7,4,Yang Hanyu ,MB,0,0,0,0,,,CHN,SCORING,0,0,16053,
8,5,Gao Yi ,MB,0,0,0,0,,,CHN,SCORING,0,0,16053,
9,8,Xu Xiaoting ,S,0,0,0,0,,,CHN,SCORING,0,0,16053,
10,14,Zheng Yixin ,O,0,0,0,0,,,CHN,SCORING,0,0,16053,
11,17,Ni Feifan ,L,0,0,0,0,,,CHN,SCORING,0,0,16053,
12,18,Wang Mengjie ,L,0,0,0,0,,,CHN,SCORING,0,0,16053,
13,23,Du Qingqing ,OH,0,0,0,0,,0.0,CHN,SCORING,0,0,16053,
0,12,Li Yingying ,OH,8,8,0,0,,25.0,CHN,SCORING,1,25,16053,1.0
1,6,Gong Xiangyu ,O,4,3,0,1,,21.43,CHN,SCORING,1,25,16053,1.0
2,1,Yuan Xinyue (C),MB,3,2,1,0,,23.08,CHN,SCORING,1,25,16053,1.0
3,7,Wang Yuanyuan ,MB,3,3,0,0,,42.86,CHN,SCORING,1,25,16053,1.0
4,10,Wang Yunlu ,OH,3,3,0,0,,27.27,CHN,SCORING,1,25,16053,1.0
5,3,Diao Linyu ,S,0,0,0,0,,-50.0,CHN,SCORING,1,25,16053,1.0
6,4,Yang Hanyu ,MB,0,0,0,0,,,CHN,SCORING,1,25,16053,1.0
7,5,Gao Yi ,MB,0,0,0,0,,,CHN,SCORING,1,25,16053,1.0
8,8,Xu Xiaoting ,S,0,0,0,0,,,CHN,SCORING,1,25,16053,1.0
9,11,Zhong Hui ,OH,0,0,0,0,,,CHN,SCORING,1,25,16053,1.0
10,14,Zheng Yixin ,O,0,0,0,0,,,CHN,SCORING,1,25,16053,1.0
11,17,Ni Feifan ,L,0,0,0,0,,,CHN,SCORING,1,25,16053,1.0
12,18,Wang Mengjie ,L,0,0,0,0,,,CHN,SCORING,1,25,16053,1.0
13,23,Du Qingqing ,OH,0,0,0,0,,0.0,CHN,SCORING,1,25,16053,1.0
0,7,Wang Yuanyuan ,MB,5,5,0,0,,35.71,CHN,SCORING,2,27,16053,1.0
1,12,Li Yingying ,OH,5,5,0,0,,29.41,CHN,SCORING,2,27,16053,1.0
2,1,Yuan Xinyue (C),MB,3,2,0,1,,-11.11,CHN,SCORING,2,27,16053,1.0
3,6,Gong Xiangyu ,O,3,3,0,0,,6.67,CHN,SCORING,2,27,16053,1.0
4,11,Zhong Hui ,OH,2,1,1,0,,-9.09,CHN,SCORING,2,27,16053,1.0
5,3,Diao Linyu ,S,1,0,1,0,,0.0,CHN,SCORING,2,27,16053,1.0
6,4,Yang Hanyu ,MB,0,0,0,0,,,CHN,SCORING,2,27,16053,1.0
7,5,Gao Yi ,MB,0,0,0,0,,,CHN,SCORING,2,27,16053,1.0
8,8,Xu Xiaoting ,S,0,0,0,0,,,CHN,SCORING,2,27,16053,1.0
9,10,Wang Yunlu ,OH,0,0,0,0,,-33.33,CHN,SCORING,2,27,16053,1.0
10,14,Zheng Yixin ,O,0,0,0,0,,,CHN,SCORING,2,27,16053,1.0
11,17,Ni Feifan ,L,0,0,0,0,,,CHN,SCORING,2,27,16053,1.0
12,18,Wang Mengjie ,L,0,0,0,0,,,CHN,SCORING,2,27,16053,1.0
13,23,Du Qingqing ,OH,0,0,0,0,,,CHN,SCORING,2,27,16053,1.0
0,12,Li Yingying ,OH,7,6,1,0,,31.25,CHN,SCORING,3,27,16053,1.0
1,1,Yuan Xinyue (C),MB,4,3,0,1,,14.29,CHN,SCORING,3,27,16053,1.0
2,3,Diao Linyu ,S,3,0,3,0,,33.33,CHN,SCORING,3,27,16053,1.0
3,7,Wang Yuanyuan ,MB,3,2,1,0,,25.0,CHN,SCORING,3,27,16053,1.0
4,6,Gong Xiangyu ,O,2,2,0,0,,22.22,CHN,SCORING,3,27,16053,1.0
5,10,Wang Yunlu ,OH,2,1,1,0,,0.0,CHN,SCORING,3,27,16053,1.0
6,4,Yang Hanyu ,MB,0,0,0,0,,,CHN,SCORING,3,27,16053,1.0
7,5,Gao Yi ,MB,0,0,0,0,,,CHN,SCORING,3,27,16053,1.0
8,8,Xu Xiaoting ,S,0,0,0,0,,,CHN,SCORING,3,27,16053,1.0
9,11,Zhong Hui ,OH,0,0,0,0,,,CHN,SCORING,3,27,16053,1.0
10,14,Zheng Yixin ,O,0,0,0,0,,,CHN,SCORING,3,27,16053,1.0
11,17,Ni Feifan ,L,0,0,0,0,,,CHN,SCORING,3,27,16053,1.0
12,18,Wang Mengjie ,L,0,0,0,0,,,CHN,SCORING,3,27,16053,1.0
13,23,Du Qingqing ,OH,0,0,0,0,,0.0,CHN,SCORING,3,27,16053,1.0
0,14,Howe Hilary ,OH,24,18,6,0,,14.86,CAN,SCORING,0,0,16054,
1,9,Gray Alexa (C),OH,23,20,1,2,,13.79,CAN,SCORING,0,0,16054,
2,19,Maglio Emily ,MB,10,6,3,1,,-10.34,CAN,SCORING,0,0,16054,
3,6,White Jazmine Ruth ,MB,9,8,1,0,,7.89,CAN,SCORING,0,0,16054,
4,15,Joseph Shainah ,O,7,7,0,0,,5.41,CAN,SCORING,0,0,16054,
5,13,King Brie ,S,6,4,1,1,,-4.88,CAN,SCORING,0,0,16054,
6,11,Mitrovic Andrea ,OH,2,2,0,0,,9.09,CAN,SCORING,0,0,16054,
7,7,Van Buskirk Layne ,MB,1,0,1,0,,-37.5,CAN,SCORING,0,0,16054,
8,4,Savard Vicky ,OH,0,0,0,0,,,CAN,SCORING,0,0,16054,
9,5,Murmann Julia ,L,0,0,0,0,,,CAN,SCORING,0,0,16054,
10,16,Livingston Caroline ,OH,0,0,0,0,,-100.0,CAN,SCORING,0,0,16054,
11,17,Jost Kacey ,L,0,0,0,0,,,CAN,SCORING,0,0,16054,
12,18,Robitaille Kim ,S,0,0,0,0,,,CAN,SCORING,0,0,16054,
13,21,Heppell Avery ,MB,0,0,0,0,,,CAN,SCORING,0,0,16054,
0,9,Gray Alexa (C),OH,4,3,1,0,,11.76,CAN,SCORING,1,18,16054,0.0
1,14,Howe Hilary ,OH,3,3,0,0,,0.0,CAN,SCORING,1,18,16054,0.0
2,11,Mitrovic Andrea ,OH,2,2,0,0,,9.09,CAN,SCORING,1,18,16054,0.0
3,13,King Brie ,S,2,2,0,0,,9.09,CAN,SCORING,1,18,16054,0.0
4,19,Maglio Emily ,MB,2,2,0,0,,-20.0,CAN,SCORING,1,18,16054,0.0
5,7,Van Buskirk Layne ,MB,1,0,1,0,,-37.5,CAN,SCORING,1,18,16054,0.0
6,4,Savard Vicky ,OH,0,0,0,0,,,CAN,SCORING,1,18,16054,0.0
7,5,Murmann Julia ,L,0,0,0,0,,,CAN,SCORING,1,18,16054,0.0
8,6,White Jazmine Ruth ,MB,0,0,0,0,,,CAN,SCORING,1,18,16054,0.0
9,15,Joseph Shainah ,O,0,0,0,0,,-100.0,CAN,SCORING,1,18,16054,0.0
10,16,Livingston Caroline ,OH,0,0,0,0,,-100.0,CAN,SCORING,1,18,16054,0.0
11,17,Jost Kacey ,L,0,0,0,0,,,CAN,SCORING,1,18,16054,0.0
12,18,Robitaille Kim ,S,0,0,0,0,,,CAN,SCORING,1,18,16054,0.0
13,21,Heppell Avery ,MB,0,0,0,0,,,CAN,SCORING,1,18,16054,0.0
0,14,Howe Hilary ,OH,9,5,4,0,,11.54,CAN,SCORING,2,28,16054,1.0
1,9,Gray Alexa (C),OH,7,7,0,0,,9.52,CAN,SCORING,2,28,16054,1.0
2,6,White Jazmine Ruth ,MB,2,2,0,0,,0.0,CAN,SCORING,2,28,16054,1.0
3,13,King Brie ,S,2,0,1,1,,-8.33,CAN,SCORING,2,28,16054,1.0
4,15,Joseph Shainah ,O,2,2,0,0,,7.14,CAN,SCORING,2,28,16054,1.0
5,19,Maglio Emily ,MB,2,1,1,0,,-15.79,CAN,SCORING,2,28,16054,1.0
6,4,Savard Vicky ,OH,0,0,0,0,,,CAN,SCORING,2,28,16054,1.0
7,5,Murmann Julia ,L,0,0,0,0,,,CAN,SCORING,2,28,16054,1.0
8,7,Van Buskirk Layne ,MB,0,0,0,0,,,CAN,SCORING,2,28,16054,1.0
9,11,Mitrovic Andrea ,OH,0,0,0,0,,,CAN,SCORING,2,28,16054,1.0
10,16,Livingston Caroline ,OH,0,0,0,0,,,CAN,SCORING,2,28,16054,1.0
11,17,Jost Kacey ,L,0,0,0,0,,,CAN,SCORING,2,28,16054,1.0
12,18,Robitaille Kim ,S,0,0,0,0,,,CAN,SCORING,2,28,16054,1.0
13,21,Heppell Avery ,MB,0,0,0,0,,,CAN,SCORING,2,28,16054,1.0
0,14,Howe Hilary ,OH,5,4,1,0,,14.29,CAN,SCORING,3,25,16054,1.0
1,15,Joseph Shainah ,O,4,4,0,0,,33.33,CAN,SCORING,3,25,16054,1.0
2,9,Gray Alexa (C),OH,3,2,0,1,,5.88,CAN,SCORING,3,25,16054,1.0
3,19,Maglio Emily ,MB,3,1,1,1,,0.0,CAN,SCORING,3,25,16054,1.0
4,6,White Jazmine Ruth ,MB,2,2,0,0,,9.09,CAN,SCORING,3,25,16054,1.0
5,13,King Brie ,S,1,1,0,0,,0.0,CAN,SCORING,3,25,16054,1.0
6,4,Savard Vicky ,OH,0,0,0,0,,,CAN,SCORING,3,25,16054,1.0
7,5,Murmann Julia ,L,0,0,0,0,,,CAN,SCORING,3,25,16054,1.0
8,7,Van Buskirk Layne ,MB,0,0,0,0,,,CAN,SCORING,3,25,16054,1.0
9,11,Mitrovic Andrea ,OH,0,0,0,0,,,CAN,SCORING,3,25,16054,1.0
10,16,Livingston Caroline ,OH,0,0,0,0,,,CAN,SCORING,3,25,16054,1.0
11,17,Jost Kacey ,L,0,0,0,0,,,CAN,SCORING,3,25,16054,1.0
12,18,Robitaille Kim ,S,0,0,0,0,,,CAN,SCORING,3,25,16054,1.0
13,21,Heppell Avery ,MB,0,0,0,0,,,CAN,SCORING,3,25,16054,1.0
0,6,White Jazmine Ruth ,MB,4,3,1,0,,7.69,CAN,SCORING,4,18,16054,0.0
1,9,Gray Alexa (C),OH,4,4,0,0,,15.38,CAN,SCORING,4,18,16054,0.0
2,14,Howe Hilary ,OH,4,4,0,0,,30.0,CAN,SCORING,4,18,16054,0.0
3,19,Maglio Emily ,MB,2,2,0,0,,0.0,CAN,SCORING,4,18,16054,0.0
4,13,King Brie ,S,1,1,0,0,,0.0,CAN,SCORING,4,18,16054,0.0
5,15,Joseph Shainah ,O,1,1,0,0,,-8.33,CAN,SCORING,4,18,16054,0.0
6,4,Savard Vicky ,OH,0,0,0,0,,,CAN,SCORING,4,18,16054,0.0
7,5,Murmann Julia ,L,0,0,0,0,,,CAN,SCORING,4,18,16054,0.0
8,7,Van Buskirk Layne ,MB,0,0,0,0,,,CAN,SCORING,4,18,16054,0.0
9,11,Mitrovic Andrea ,OH,0,0,0,0,,,CAN,SCORING,4,18,16054,0.0
10,16,Livingston Caroline ,OH,0,0,0,0,,,CAN,SCORING,4,18,16054,0.0
11,17,Jost Kacey ,L,0,0,0,0,,,CAN,SCORING,4,18,16054,0.0
12,18,Robitaille Kim ,S,0,0,0,0,,,CAN,SCORING,4,18,16054,0.0
13,21,Heppell Avery ,MB,0,0,0,0,,,CAN,SCORING,4,18,16054,0.0
0,9,Gray Alexa (C),OH,5,4,0,1,,26.32,CAN,SCORING,5,15,16054,1.0
1,14,Howe Hilary ,OH,3,2,1,0,,30.0,CAN,SCORING,5,15,16054,1.0
2,6,White Jazmine Ruth ,MB,1,1,0,0,,20.0,CAN,SCORING,5,15,16054,1.0
3,19,Maglio Emily ,MB,1,0,1,0,,-16.67,CAN,SCORING,5,15,16054,1.0
4,4,Savard Vicky ,OH,0,0,0,0,,,CAN,SCORING,5,15,16054,1.0
5,5,Murmann Julia ,L,0,0,0,0,,,CAN,SCORING,5,15,16054,1.0
6,7,Van Buskirk Layne ,MB,0,0,0,0,,,CAN,SCORING,5,15,16054,1.0
7,11,Mitrovic Andrea ,OH,0,0,0,0,,,CAN,SCORING,5,15,16054,1.0
8,13,King Brie ,S,0,0,0,0,,-40.0,CAN,SCORING,5,15,16054,1.0
9,15,Joseph Shainah ,O,0,0,0,0,,0.0,CAN,SCORING,5,15,16054,1.0
10,16,Livingston Caroline ,OH,0,0,0,0,,,CAN,SCORING,5,15,16054,1.0
11,17,Jost Kacey ,L,0,0,0,0,,,CAN,SCORING,5,15,16054,1.0
12,18,Robitaille Kim ,S,0,0,0,0,,,CAN,SCORING,5,15,16054,1.0
13,21,Heppell Avery ,MB,0,0,0,0,,,CAN,SCORING,5,15,16054,1.0
0,9,Uzelac Aleksandra ,OH,18,16,1,1,,28.26,SRB,SCORING,0,0,16054,
1,13,Bjelica Ana (C),O,18,13,2,3,,12.12,SRB,SCORING,0,0,16054,
2,22,Lozo Sara ,O,16,16,0,0,,21.74,SRB,SCORING,0,0,16054,
3,14,Aleksic Maja ,MB,12,10,2,0,,8.62,SRB,SCORING,0,0,16054,
4,5,Popovic Mina ,MB,10,6,3,1,,-2.04,SRB,SCORING,0,0,16054,
5,1,Busa Bianka ,OH,3,3,0,0,,-16.13,SRB,SCORING,0,0,16054,
6,2,Lazovic Katarina ,OH,3,3,0,0,,0.0,SRB,SCORING,0,0,16054,
7,4,Drca Bojana ,S,2,1,1,0,,-16.13,SRB,SCORING,0,0,16054,
8,8,Mirkovic Sladjana ,S,0,0,0,0,,,SRB,SCORING,0,0,16054,
9,11,Kurtagic Hena ,MB,0,0,0,0,,,SRB,SCORING,0,0,16054,
10,12,Pusic Teodora ,L,0,0,0,0,,,SRB,SCORING,0,0,16054,
11,16,Jegdic Aleksandra ,L,0,0,0,0,,,SRB,SCORING,0,0,16054,
12,19,Milenkovic Bojana ,OH,0,0,0,0,,0.0,SRB,SCORING,0,0,16054,
13,33,Cvetkovic Jovana ,OH,0,0,0,0,,,SRB,SCORING,0,0,16054,
0,13,Bjelica Ana (C),O,6,5,1,0,,22.22,SRB,SCORING,1,25,16054,1.0
1,14,Aleksic Maja ,MB,4,3,1,0,,23.08,SRB,SCORING,1,25,16054,1.0
2,22,Lozo Sara ,O,3,3,0,0,,30.0,SRB,SCORING,1,25,16054,1.0
3,1,Busa Bianka ,OH,2,2,0,0,,-7.69,SRB,SCORING,1,25,16054,1.0
4,5,Popovic Mina ,MB,2,1,1,0,,7.14,SRB,SCORING,1,25,16054,1.0
5,2,Lazovic Katarina ,OH,0,0,0,0,,,SRB,SCORING,1,25,16054,1.0
6,4,Drca Bojana ,S,0,0,0,0,,-16.67,SRB,SCORING,1,25,16054,1.0
7,8,Mirkovic Sladjana ,S,0,0,0,0,,,SRB,SCORING,1,25,16054,1.0
8,9,Uzelac Aleksandra ,OH,0,0,0,0,,,SRB,SCORING,1,25,16054,1.0
9,11,Kurtagic Hena ,MB,0,0,0,0,,,SRB,SCORING,1,25,16054,1.0
10,12,Pusic Teodora ,L,0,0,0,0,,,SRB,SCORING,1,25,16054,1.0
11,16,Jegdic Aleksandra ,L,0,0,0,0,,,SRB,SCORING,1,25,16054,1.0
12,19,Milenkovic Bojana ,OH,0,0,0,0,,,SRB,SCORING,1,25,16054,1.0
13,33,Cvetkovic Jovana ,OH,0,0,0,0,,,SRB,SCORING,1,25,16054,1.0
0,22,Lozo Sara ,O,6,6,0,0,,31.25,SRB,SCORING,2,26,16054,0.0
1,5,Popovic Mina ,MB,3,1,2,0,,-7.69,SRB,SCORING,2,26,16054,0.0
2,9,Uzelac Aleksandra ,OH,3,2,1,0,,50.0,SRB,SCORING,2,26,16054,0.0
3,13,Bjelica Ana (C),O,3,1,1,1,,0.0,SRB,SCORING,2,26,16054,0.0
4,1,Busa Bianka ,OH,1,1,0,0,,-15.38,SRB,SCORING,2,26,16054,0.0
5,2,Lazovic Katarina ,OH,0,0,0,0,,,SRB,SCORING,2,26,16054,0.0
6,4,Drca Bojana ,S,0,0,0,0,,-44.44,SRB,SCORING,2,26,16054,0.0
7,8,Mirkovic Sladjana ,S,0,0,0,0,,,SRB,SCORING,2,26,16054,0.0
8,11,Kurtagic Hena ,MB,0,0,0,0,,,SRB,SCORING,2,26,16054,0.0
9,12,Pusic Teodora ,L,0,0,0,0,,,SRB,SCORING,2,26,16054,0.0
10,14,Aleksic Maja ,MB,0,0,0,0,,-18.18,SRB,SCORING,2,26,16054,0.0
11,16,Jegdic Aleksandra ,L,0,0,0,0,,,SRB,SCORING,2,26,16054,0.0
12,19,Milenkovic Bojana ,OH,0,0,0,0,,0.0,SRB,SCORING,2,26,16054,0.0
13,33,Cvetkovic Jovana ,OH,0,0,0,0,,,SRB,SCORING,2,26,16054,0.0
0,22,Lozo Sara ,O,6,6,0,0,,5.26,SRB,SCORING,3,23,16054,0.0
1,13,Bjelica Ana (C),O,4,3,0,1,,0.0,SRB,SCORING,3,23,16054,0.0
2,9,Uzelac Aleksandra ,OH,3,3,0,0,,37.5,SRB,SCORING,3,23,16054,0.0
3,14,Aleksic Maja ,MB,3,3,0,0,,9.09,SRB,SCORING,3,23,16054,0.0
4,5,Popovic Mina ,MB,2,1,0,1,,0.0,SRB,SCORING,3,23,16054,0.0
5,1,Busa Bianka ,OH,0,0,0,0,,-40.0,SRB,SCORING,3,23,16054,0.0
6,2,Lazovic Katarina ,OH,0,0,0,0,,,SRB,SCORING,3,23,16054,0.0
7,4,Drca Bojana ,S,0,0,0,0,,-14.29,SRB,SCORING,3,23,16054,0.0
8,8,Mirkovic Sladjana ,S,0,0,0,0,,,SRB,SCORING,3,23,16054,0.0
9,11,Kurtagic Hena ,MB,0,0,0,0,,,SRB,SCORING,3,23,16054,0.0
10,12,Pusic Teodora ,L,0,0,0,0,,,SRB,SCORING,3,23,16054,0.0
11,16,Jegdic Aleksandra ,L,0,0,0,0,,,SRB,SCORING,3,23,16054,0.0
12,19,Milenkovic Bojana ,OH,0,0,0,0,,,SRB,SCORING,3,23,16054,0.0
13,33,Cvetkovic Jovana ,OH,0,0,0,0,,,SRB,SCORING,3,23,16054,0.0
0,9,Uzelac Aleksandra ,OH,7,6,0,1,,35.29,SRB,SCORING,4,25,16054,1.0
1,13,Bjelica Ana (C),O,4,3,0,1,,25.0,SRB,SCORING,4,25,16054,1.0
2,2,Lazovic Katarina ,OH,3,3,0,0,,0.0,SRB,SCORING,4,25,16054,1.0
3,14,Aleksic Maja ,MB,3,2,1,0,,7.69,SRB,SCORING,4,25,16054,1.0
4,5,Popovic Mina ,MB,2,2,0,0,,0.0,SRB,SCORING,4,25,16054,1.0
5,4,Drca Bojana ,S,1,1,0,0,,0.0,SRB,SCORING,4,25,16054,1.0
6,1,Busa Bianka ,OH,0,0,0,0,,,SRB,SCORING,4,25,16054,1.0
7,8,Mirkovic Sladjana ,S,0,0,0,0,,,SRB,SCORING,4,25,16054,1.0
8,11,Kurtagic Hena ,MB,0,0,0,0,,,SRB,SCORING,4,25,16054,1.0
9,12,Pusic Teodora ,L,0,0,0,0,,,SRB,SCORING,4,25,16054,1.0
10,16,Jegdic Aleksandra ,L,0,0,0,0,,,SRB,SCORING,4,25,16054,1.0
11,19,Milenkovic Bojana ,OH,0,0,0,0,,,SRB,SCORING,4,25,16054,1.0
12,22,Lozo Sara ,O,0,0,0,0,,,SRB,SCORING,4,25,16054,1.0
13,33,Cvetkovic Jovana ,OH,0,0,0,0,,,SRB,SCORING,4,25,16054,1.0
0,9,Uzelac Aleksandra ,OH,5,5,0,0,,6.67,SRB,SCORING,5,12,16054,0.0
1,14,Aleksic Maja ,MB,2,2,0,0,,20.0,SRB,SCORING,5,12,16054,0.0
2,4,Drca Bojana ,S,1,0,1,0,,33.33,SRB,SCORING,5,12,16054,0.0
3,5,Popovic Mina ,MB,1,1,0,0,,-16.67,SRB,SCORING,5,12,16054,0.0
4,13,Bjelica Ana (C),O,1,1,0,0,,50.0,SRB,SCORING,5,12,16054,0.0
5,22,Lozo Sara ,O,1,1,0,0,,100.0,SRB,SCORING,5,12,16054,0.0
6,1,Busa Bianka ,OH,0,0,0,0,,,SRB,SCORING,5,12,16054,0.0
7,2,Lazovic Katarina ,OH,0,0,0,0,,0.0,SRB,SCORING,5,12,16054,0.0
8,8,Mirkovic Sladjana ,S,0,0,0,0,,,SRB,SCORING,5,12,16054,0.0
9,11,Kurtagic Hena ,MB,0,0,0,0,,,SRB,SCORING,5,12,16054,0.0
10,12,Pusic Teodora ,L,0,0,0,0,,,SRB,SCORING,5,12,16054,0.0
11,16,Jegdic Aleksandra ,L,0,0,0,0,,,SRB,SCORING,5,12,16054,0.0
12,19,Milenkovic Bojana ,OH,0,0,0,0,,,SRB,SCORING,5,12,16054,0.0
13,33,Cvetkovic Jovana ,OH,0,0,0,0,,,SRB,SCORING,5,12,16054,0.0
0,11,Drews Andrea ,O,19,17,0,2,,11.27,USA,SCORING,0,0,16055,
1,27,Skinner Avery ,OH,16,16,0,0,,16.98,USA,SCORING,0,0,16055,
2,29,Lanier Khalia ,OH,12,11,1,0,,-1.61,USA,SCORING,0,0,16055,
3,16,Rettke Dana ,MB,9,8,1,0,,15.15,USA,SCORING,0,0,16055,
4,26,O'Neal Asjia ,MB,5,4,1,0,,14.81,USA,SCORING,0,0,16055,
5,1,Hancock Micha (C),S,4,3,0,1,,-12.5,USA,SCORING,0,0,16055,
6,8,Butler Brionne ,MB,3,3,0,0,,11.11,USA,SCORING,0,0,16055,
7,4,Wong-Orantes Justine ,L,0,0,0,0,,,USA,SCORING,0,0,16055,
8,6,Hentz Morgan ,L,0,0,0,0,,,USA,SCORING,0,0,16055,
9,20,Cuttino Danielle ,O,0,0,0,0,,-20.0,USA,SCORING,0,0,16055,
