,Player No,Player Name,Position,Successful,Errors,Attempts,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
2,9,Stysiak Magdalena ,O,1,0,3,4,25.00,POL,RECEPTION,2,17,11842,0
3,11,Lukasik Martyna ,OH,1,1,1,3,0.00,POL,RECEPTION,2,17,11842,0
4,1,Nowicka Julia ,S,0,0,1,1,0.00,POL,RECEPTION,2,17,11842,0
5,3,Alagierska-Szczepaniak Klaudia ,MB,0,0,0,0,,POL,RECEPTION,2,17,11842,0
6,5,Korneluk Agnieszka (C),MB,0,0,0,0,,POL,RECEPTION,2,17,11842,0
7,10,Efimienko-Mlotkowska Zuzanna ,MB,0,0,0,0,,POL,RECEPTION,2,17,11842,0
8,13,Jagla Monika ,L,0,0,0,0,,POL,RECEPTION,2,17,11842,0
9,17,Smarzek Malwina ,O,0,0,0,0,,POL,RECEPTION,2,17,11842,0
10,20,Czyrnianska Martyna ,OH,0,0,0,0,,POL,RECEPTION,2,17,11842,0
11,27,Łazowska Martyna ,S,0,0,0,0,,POL,RECEPTION,2,17,11842,0
12,30,Rozanski Olivia ,OH,0,0,0,0,,POL,RECEPTION,2,17,11842,0
13,88,Gorecka Zuzanna ,OH,0,1,2,3,-33.33,POL,RECEPTION,2,17,11842,0
0,8,Stenzel Maria ,L,8,0,4,12,66.67,POL,RECEPTION,3,16,11842,0
1,19,Fedusio Monika ,OH,3,0,3,6,50.00,POL,RECEPTION,3,16,11842,0
2,9,Stysiak Magdalena ,O,1,0,0,1,100.00,POL,RECEPTION,3,16,11842,0
3,1,Nowicka Julia ,S,0,0,0,0,,POL,RECEPTION,3,16,11842,0
4,3,Alagierska-Szczepaniak Klaudia ,MB,0,0,0,0,,POL,RECEPTION,3,16,11842,0
5,5,Korneluk Agnieszka (C),MB,0,0,0,0,,POL,RECEPTION,3,16,11842,0
6,10,Efimienko-Mlotkowska Zuzanna ,MB,0,0,0,0,,POL,RECEPTION,3,16,11842,0
7,11,Lukasik Martyna ,OH,0,0,0,0,,POL,RECEPTION,3,16,11842,0
8,13,Jagla Monika ,L,0,0,0,0,,POL,RECEPTION,3,16,11842,0
9,17,Smarzek Malwina ,O,0,0,1,1,0.00,POL,RECEPTION,3,16,11842,0
10,20,Czyrnianska Martyna ,OH,0,0,0,0,,POL,RECEPTION,3,16,11842,0
11,27,Łazowska Martyna ,S,0,0,0,0,,POL,RECEPTION,3,16,11842,0
12,30,Rozanski Olivia ,OH,0,0,0,0,,POL,RECEPTION,3,16,11842,0
13,88,Gorecka Zuzanna ,OH,0,0,2,2,0.00,POL,RECEPTION,3,16,11842,0
0,19,Fedusio Monika ,OH,4,1,0,5,60.00,POL,RECEPTION,4,21,11842,0
1,8,Stenzel Maria ,L,3,0,4,7,42.86,POL,RECEPTION,4,21,11842,0
2,88,Gorecka Zuzanna ,OH,2,0,3,5,40.00,POL,RECEPTION,4,21,11842,0
3,9,Stysiak Magdalena ,O,1,0,3,4,25.00,POL,RECEPTION,4,21,11842,0
4,1,Nowicka Julia ,S,0,0,0,0,,POL,RECEPTION,4,21,11842,0
5,3,Alagierska-Szczepaniak Klaudia ,MB,0,0,0,0,,POL,RECEPTION,4,21,11842,0
6,5,Korneluk Agnieszka (C),MB,0,0,0,0,,POL,RECEPTION,4,21,11842,0
7,10,Efimienko-Mlotkowska Zuzanna ,MB,0,0,0,0,,POL,RECEPTION,4,21,11842,0
8,11,Lukasik Martyna ,OH,0,0,0,0,,POL,RECEPTION,4,21,11842,0
9,13,Jagla Monika ,L,0,0,0,0,,POL,RECEPTION,4,21,11842,0
10,17,Smarzek Malwina ,O,0,0,0,0,,POL,RECEPTION,4,21,11842,0
11,20,Czyrnianska Martyna ,OH,0,0,0,0,,POL,RECEPTION,4,21,11842,0
12,27,Łazowska Martyna ,S,0,0,0,0,,POL,RECEPTION,4,21,11842,0
13,30,Rozanski Olivia ,OH,0,0,0,0,,POL,RECEPTION,4,21,11842,0
0,10,Braga Guimaraes Gabriela ,OH,13,1,6,20,60.00,BRA,RECEPTION,0,0,11843,
1,18,Brait Camila ,L,8,0,5,13,61.54,BRA,RECEPTION,0,0,11843,
2,16,Rodrigues Fernanda (C),OH,6,0,7,13,46.15,BRA,RECEPTION,0,0,11843,
3,17,Menezes Oliveira de Souza Ana Cristina ,OH,1,0,0,1,100.00,BRA,RECEPTION,0,0,11843,
4,2,De Oliveira Saad Gattaz Caroline ,MB,0,0,0,0,,BRA,RECEPTION,0,0,11843,
5,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,BRA,RECEPTION,0,0,11843,
6,8,Silva Carneiro Macris Fernanda ,S,0,0,0,0,,BRA,RECEPTION,0,0,11843,
7,9,Ratzke Roberta Silva ,S,0,0,0,0,,BRA,RECEPTION,0,0,11843,
8,11,Caixeta Tandara ,OH,0,0,0,0,,BRA,RECEPTION,0,0,11843,
9,13,Castro De Paula Blassioli Sheilla ,O,0,0,0,0,,BRA,RECEPTION,0,0,11843,
10,15,Da Silva Ana Carolina ,MB,0,0,0,0,,BRA,RECEPTION,0,0,11843,
11,20,Correa Ana Beatriz ,MB,0,0,0,0,,BRA,RECEPTION,0,0,11843,
12,24,Geraldo Teixeira Lorenne ,O,0,0,0,0,,BRA,RECEPTION,0,0,11843,
13,28,Araujo De Souza Mayany Cristina ,MB,0,0,0,0,,BRA,RECEPTION,0,0,11843,
0,10,Braga Guimaraes Gabriela ,OH,6,1,4,11,45.45,BRA,RECEPTION,1,25,11843,1
1,16,Rodrigues Fernanda (C),OH,3,0,4,7,42.86,BRA,RECEPTION,1,25,11843,1
2,18,Brait Camila ,L,2,0,1,3,66.67,BRA,RECEPTION,1,25,11843,1
3,2,De Oliveira Saad Gattaz Caroline ,MB,0,0,0,0,,BRA,RECEPTION,1,25,11843,1
4,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,BRA,RECEPTION,1,25,11843,1
5,8,Silva Carneiro Macris Fernanda ,S,0,0,0,0,,BRA,RECEPTION,1,25,11843,1
6,9,Ratzke Roberta Silva ,S,0,0,0,0,,BRA,RECEPTION,1,25,11843,1
7,11,Caixeta Tandara ,OH,0,0,0,0,,BRA,RECEPTION,1,25,11843,1
8,13,Castro De Paula Blassioli Sheilla ,O,0,0,0,0,,BRA,RECEPTION,1,25,11843,1
9,15,Da Silva Ana Carolina ,MB,0,0,0,0,,BRA,RECEPTION,1,25,11843,1
10,17,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,0,0,,BRA,RECEPTION,1,25,11843,1
11,20,Correa Ana Beatriz ,MB,0,0,0,0,,BRA,RECEPTION,1,25,11843,1
12,24,Geraldo Teixeira Lorenne ,O,0,0,0,0,,BRA,RECEPTION,1,25,11843,1
13,28,Araujo De Souza Mayany Cristina ,MB,0,0,0,0,,BRA,RECEPTION,1,25,11843,1
0,10,Braga Guimaraes Gabriela ,OH,2,0,1,3,66.67,BRA,RECEPTION,2,25,11843,1
1,18,Brait Camila ,L,2,0,2,4,50.00,BRA,RECEPTION,2,25,11843,1
2,16,Rodrigues Fernanda (C),OH,1,0,2,3,33.33,BRA,RECEPTION,2,25,11843,1
3,17,Menezes Oliveira de Souza Ana Cristina ,OH,1,0,0,1,100.00,BRA,RECEPTION,2,25,11843,1
4,2,De Oliveira Saad Gattaz Caroline ,MB,0,0,0,0,,BRA,RECEPTION,2,25,11843,1
5,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,BRA,RECEPTION,2,25,11843,1
6,8,Silva Carneiro Macris Fernanda ,S,0,0,0,0,,BRA,RECEPTION,2,25,11843,1
7,9,Ratzke Roberta Silva ,S,0,0,0,0,,BRA,RECEPTION,2,25,11843,1
8,11,Caixeta Tandara ,OH,0,0,0,0,,BRA,RECEPTION,2,25,11843,1
9,13,Castro De Paula Blassioli Sheilla ,O,0,0,0,0,,BRA,RECEPTION,2,25,11843,1
10,15,Da Silva Ana Carolina ,MB,0,0,0,0,,BRA,RECEPTION,2,25,11843,1
11,20,Correa Ana Beatriz ,MB,0,0,0,0,,BRA,RECEPTION,2,25,11843,1
12,24,Geraldo Teixeira Lorenne ,O,0,0,0,0,,BRA,RECEPTION,2,25,11843,1
13,28,Araujo De Souza Mayany Cristina ,MB,0,0,0,0,,BRA,RECEPTION,2,25,11843,1
0,10,Braga Guimaraes Gabriela ,OH,5,0,1,6,83.33,BRA,RECEPTION,3,25,11843,1
1,18,Brait Camila ,L,4,0,2,6,66.67,BRA,RECEPTION,3,25,11843,1
2,16,Rodrigues Fernanda (C),OH,2,0,1,3,66.67,BRA,RECEPTION,3,25,11843,1
3,2,De Oliveira Saad Gattaz Caroline ,MB,0,0,0,0,,BRA,RECEPTION,3,25,11843,1
4,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,BRA,RECEPTION,3,25,11843,1
5,8,Silva Carneiro Macris Fernanda ,S,0,0,0,0,,BRA,RECEPTION,3,25,11843,1
6,9,Ratzke Roberta Silva ,S,0,0,0,0,,BRA,RECEPTION,3,25,11843,1
7,11,Caixeta Tandara ,OH,0,0,0,0,,BRA,RECEPTION,3,25,11843,1
8,13,Castro De Paula Blassioli Sheilla ,O,0,0,0,0,,BRA,RECEPTION,3,25,11843,1
9,15,Da Silva Ana Carolina ,MB,0,0,0,0,,BRA,RECEPTION,3,25,11843,1
10,17,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,0,0,,BRA,RECEPTION,3,25,11843,1
11,20,Correa Ana Beatriz ,MB,0,0,0,0,,BRA,RECEPTION,3,25,11843,1
12,24,Geraldo Teixeira Lorenne ,O,0,0,0,0,,BRA,RECEPTION,3,25,11843,1
13,28,Araujo De Souza Mayany Cristina ,MB,0,0,0,0,,BRA,RECEPTION,3,25,11843,1
0,5,Castillo Brenda ,L,10,0,5,15,66.67,DOM,RECEPTION,0,0,11843,
1,3,Eve Mejia Lisvel Elisa ,MB,3,0,4,7,42.86,DOM,RECEPTION,0,0,11843,
2,16,Peña Isabel Yonkaira Paola ,OH,3,0,7,10,30.00,DOM,RECEPTION,0,0,11843,
3,18,De La Cruz De Peña Bethania ,OH,2,1,14,17,5.88,DOM,RECEPTION,0,0,11843,
4,1,Vargas Valdez Annerys Victoria ,MB,0,0,0,0,,DOM,RECEPTION,0,0,11843,
5,7,Marte Frica Niverka Dharlenis ,S,0,0,0,0,,DOM,RECEPTION,0,0,11843,
6,11,Rodriguez Marifranchi ,MB,0,0,0,0,,DOM,RECEPTION,0,0,11843,
7,12,Perez Javier Yokaty ,S,0,0,0,0,,DOM,RECEPTION,0,0,11843,
8,14,Rivera Brens Prisilla (C),OH,0,1,13,14,-7.14,DOM,RECEPTION,0,0,11843,
9,17,Mambru Casilla Gina Altagracia ,O,0,0,0,0,,DOM,RECEPTION,0,0,11843,
10,20,Martinez Brayelin Elizabeth ,OH,0,0,0,0,,DOM,RECEPTION,0,0,11843,
11,21,Martinez Jineiry ,MB,0,0,0,0,,DOM,RECEPTION,0,0,11843,
12,23,Gonzalez Lopez Gaila Ceneida ,O,0,0,0,0,,DOM,RECEPTION,0,0,11843,
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,RECEPTION,0,0,11843,
0,3,Eve Mejia Lisvel Elisa ,MB,2,0,4,6,33.33,DOM,RECEPTION,1,20,11843,0
1,1,Vargas Valdez Annerys Victoria ,MB,0,0,0,0,,DOM,RECEPTION,1,20,11843,0
2,5,Castillo Brenda ,L,0,0,1,1,0.00,DOM,RECEPTION,1,20,11843,0
3,7,Marte Frica Niverka Dharlenis ,S,0,0,0,0,,DOM,RECEPTION,1,20,11843,0
4,11,Rodriguez Marifranchi ,MB,0,0,0,0,,DOM,RECEPTION,1,20,11843,0
5,12,Perez Javier Yokaty ,S,0,0,0,0,,DOM,RECEPTION,1,20,11843,0
6,14,Rivera Brens Prisilla (C),OH,0,1,5,6,-16.67,DOM,RECEPTION,1,20,11843,0
7,16,Peña Isabel Yonkaira Paola ,OH,0,0,1,1,0.00,DOM,RECEPTION,1,20,11843,0
8,17,Mambru Casilla Gina Altagracia ,O,0,0,0,0,,DOM,RECEPTION,1,20,11843,0
9,18,De La Cruz De Peña Bethania ,OH,0,1,4,5,-20.00,DOM,RECEPTION,1,20,11843,0
10,20,Martinez Brayelin Elizabeth ,OH,0,0,0,0,,DOM,RECEPTION,1,20,11843,0
11,21,Martinez Jineiry ,MB,0,0,0,0,,DOM,RECEPTION,1,20,11843,0
12,23,Gonzalez Lopez Gaila Ceneida ,O,0,0,0,0,,DOM,RECEPTION,1,20,11843,0
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,RECEPTION,1,20,11843,0
0,5,Castillo Brenda ,L,7,0,1,8,87.50,DOM,RECEPTION,2,13,11843,0
1,3,Eve Mejia Lisvel Elisa ,MB,1,0,0,1,100.00,DOM,RECEPTION,2,13,11843,0
2,16,Peña Isabel Yonkaira Paola ,OH,1,0,2,3,33.33,DOM,RECEPTION,2,13,11843,0
3,18,De La Cruz De Peña Bethania ,OH,1,0,5,6,16.67,DOM,RECEPTION,2,13,11843,0
4,1,Vargas Valdez Annerys Victoria ,MB,0,0,0,0,,DOM,RECEPTION,2,13,11843,0
5,7,Marte Frica Niverka Dharlenis ,S,0,0,0,0,,DOM,RECEPTION,2,13,11843,0
6,11,Rodriguez Marifranchi ,MB,0,0,0,0,,DOM,RECEPTION,2,13,11843,0
7,12,Perez Javier Yokaty ,S,0,0,0,0,,DOM,RECEPTION,2,13,11843,0
8,14,Rivera Brens Prisilla (C),OH,0,0,4,4,0.00,DOM,RECEPTION,2,13,11843,0
9,17,Mambru Casilla Gina Altagracia ,O,0,0,0,0,,DOM,RECEPTION,2,13,11843,0
10,20,Martinez Brayelin Elizabeth ,OH,0,0,0,0,,DOM,RECEPTION,2,13,11843,0
11,21,Martinez Jineiry ,MB,0,0,0,0,,DOM,RECEPTION,2,13,11843,0
12,23,Gonzalez Lopez Gaila Ceneida ,O,0,0,0,0,,DOM,RECEPTION,2,13,11843,0
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,RECEPTION,2,13,11843,0
0,5,Castillo Brenda ,L,3,0,3,6,50.00,DOM,RECEPTION,3,17,11843,0
1,16,Peña Isabel Yonkaira Paola ,OH,2,0,4,6,33.33,DOM,RECEPTION,3,17,11843,0
2,18,De La Cruz De Peña Bethania ,OH,1,0,5,6,16.67,DOM,RECEPTION,3,17,11843,0
3,1,Vargas Valdez Annerys Victoria ,MB,0,0,0,0,,DOM,RECEPTION,3,17,11843,0
4,3,Eve Mejia Lisvel Elisa ,MB,0,0,0,0,,DOM,RECEPTION,3,17,11843,0
5,7,Marte Frica Niverka Dharlenis ,S,0,0,0,0,,DOM,RECEPTION,3,17,11843,0
6,11,Rodriguez Marifranchi ,MB,0,0,0,0,,DOM,RECEPTION,3,17,11843,0
7,12,Perez Javier Yokaty ,S,0,0,0,0,,DOM,RECEPTION,3,17,11843,0
8,14,Rivera Brens Prisilla (C),OH,0,0,4,4,0.00,DOM,RECEPTION,3,17,11843,0
9,17,Mambru Casilla Gina Altagracia ,O,0,0,0,0,,DOM,RECEPTION,3,17,11843,0
10,20,Martinez Brayelin Elizabeth ,OH,0,0,0,0,,DOM,RECEPTION,3,17,11843,0
11,21,Martinez Jineiry ,MB,0,0,0,0,,DOM,RECEPTION,3,17,11843,0
12,23,Gonzalez Lopez Gaila Ceneida ,O,0,0,0,0,,DOM,RECEPTION,3,17,11843,0
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,RECEPTION,3,17,11843,0
0,9,Diken Meliha ,O,10,0,6,16,62.50,TUR,RECEPTION,0,0,11844,
1,7,Baladin Hande ,OH,8,1,9,18,38.89,TUR,RECEPTION,0,0,11844,
2,2,Akoz Simge Sebnem ,L,5,0,3,8,62.50,TUR,RECEPTION,0,0,11844,
3,3,Özbay Cansu ,S,0,0,0,0,,TUR,RECEPTION,0,0,11844,
4,4,Ivegin Tugba ,OH,0,0,0,0,,TUR,RECEPTION,0,0,11844,
5,5,Ercan Seyma ,OH,0,0,0,0,,TUR,RECEPTION,0,0,11844,
6,6,Akman Kubra ,MB,0,0,0,0,,TUR,RECEPTION,0,0,11844,
7,8,Guveli Yasemin ,MB,0,0,0,0,,TUR,RECEPTION,0,0,11844,
8,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,TUR,RECEPTION,0,0,11844,
9,11,Aydemir Akyol Naz ,S,0,0,0,0,,TUR,RECEPTION,0,0,11844,
10,13,Boz Meryem ,O,0,0,0,0,,TUR,RECEPTION,0,0,11844,
11,14,Erdem Dündar Eda (C),MB,0,0,0,0,,TUR,RECEPTION,0,0,11844,
12,19,Kalac Asli ,MB,0,0,0,0,,TUR,RECEPTION,0,0,11844,
13,99,Karakurt Ebrar ,O,0,0,0,0,,TUR,RECEPTION,0,0,11844,
0,7,Baladin Hande ,OH,5,0,2,7,71.43,TUR,RECEPTION,1,25,11844,1
1,9,Diken Meliha ,O,2,0,0,2,100.00,TUR,RECEPTION,1,25,11844,1
2,2,Akoz Simge Sebnem ,L,1,0,1,2,50.00,TUR,RECEPTION,1,25,11844,1
3,3,Özbay Cansu ,S,0,0,0,0,,TUR,RECEPTION,1,25,11844,1
4,4,Ivegin Tugba ,OH,0,0,0,0,,TUR,RECEPTION,1,25,11844,1
5,5,Ercan Seyma ,OH,0,0,0,0,,TUR,RECEPTION,1,25,11844,1
6,6,Akman Kubra ,MB,0,0,0,0,,TUR,RECEPTION,1,25,11844,1
7,8,Guveli Yasemin ,MB,0,0,0,0,,TUR,RECEPTION,1,25,11844,1
8,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,TUR,RECEPTION,1,25,11844,1
9,11,Aydemir Akyol Naz ,S,0,0,0,0,,TUR,RECEPTION,1,25,11844,1
10,13,Boz Meryem ,O,0,0,0,0,,TUR,RECEPTION,1,25,11844,1
11,14,Erdem Dündar Eda (C),MB,0,0,0,0,,TUR,RECEPTION,1,25,11844,1
12,19,Kalac Asli ,MB,0,0,0,0,,TUR,RECEPTION,1,25,11844,1
13,99,Karakurt Ebrar ,O,0,0,0,0,,TUR,RECEPTION,1,25,11844,1
0,9,Diken Meliha ,O,6,0,2,8,75.00,TUR,RECEPTION,2,25,11844,1
1,2,Akoz Simge Sebnem ,L,3,0,2,5,60.00,TUR,RECEPTION,2,25,11844,1
2,7,Baladin Hande ,OH,1,1,4,6,0.00,TUR,RECEPTION,2,25,11844,1
3,3,Özbay Cansu ,S,0,0,0,0,,TUR,RECEPTION,2,25,11844,1
4,4,Ivegin Tugba ,OH,0,0,0,0,,TUR,RECEPTION,2,25,11844,1
5,5,Ercan Seyma ,OH,0,0,0,0,,TUR,RECEPTION,2,25,11844,1
6,6,Akman Kubra ,MB,0,0,0,0,,TUR,RECEPTION,2,25,11844,1
7,8,Guveli Yasemin ,MB,0,0,0,0,,TUR,RECEPTION,2,25,11844,1
8,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,TUR,RECEPTION,2,25,11844,1
9,11,Aydemir Akyol Naz ,S,0,0,0,0,,TUR,RECEPTION,2,25,11844,1
10,13,Boz Meryem ,O,0,0,0,0,,TUR,RECEPTION,2,25,11844,1
11,14,Erdem Dündar Eda (C),MB,0,0,0,0,,TUR,RECEPTION,2,25,11844,1
12,19,Kalac Asli ,MB,0,0,0,0,,TUR,RECEPTION,2,25,11844,1
13,99,Karakurt Ebrar ,O,0,0,0,0,,TUR,RECEPTION,2,25,11844,1
0,7,Baladin Hande ,OH,2,0,3,5,40.00,TUR,RECEPTION,3,25,11844,1
1,9,Diken Meliha ,O,2,0,4,6,33.33,TUR,RECEPTION,3,25,11844,1
2,2,Akoz Simge Sebnem ,L,1,0,0,1,100.00,TUR,RECEPTION,3,25,11844,1
3,3,Özbay Cansu ,S,0,0,0,0,,TUR,RECEPTION,3,25,11844,1
4,4,Ivegin Tugba ,OH,0,0,0,0,,TUR,RECEPTION,3,25,11844,1
5,5,Ercan Seyma ,OH,0,0,0,0,,TUR,RECEPTION,3,25,11844,1
6,6,Akman Kubra ,MB,0,0,0,0,,TUR,RECEPTION,3,25,11844,1
7,8,Guveli Yasemin ,MB,0,0,0,0,,TUR,RECEPTION,3,25,11844,1
8,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,TUR,RECEPTION,3,25,11844,1
9,11,Aydemir Akyol Naz ,S,0,0,0,0,,TUR,RECEPTION,3,25,11844,1
10,13,Boz Meryem ,O,0,0,0,0,,TUR,RECEPTION,3,25,11844,1
11,14,Erdem Dündar Eda (C),MB,0,0,0,0,,TUR,RECEPTION,3,25,11844,1
12,19,Kalac Asli ,MB,0,0,0,0,,TUR,RECEPTION,3,25,11844,1
13,99,Karakurt Ebrar ,O,0,0,0,0,,TUR,RECEPTION,3,25,11844,1
0,12,Guerra Anastasia ,OH,6,3,10,19,15.79,ITA,RECEPTION,0,0,11844,
1,32,Omoruyi Oghosasere Loveth ,OH,6,0,9,15,40.00,ITA,RECEPTION,0,0,11844,
2,29,D'Odorico Sofia ,OH,5,1,7,13,30.77,ITA,RECEPTION,0,0,11844,
3,31,Fersino Eleonora ,L,2,0,7,9,22.22,ITA,RECEPTION,0,0,11844,
4,2,Bosio Francesca (C),S,0,0,0,0,,ITA,RECEPTION,0,0,11844,
5,4,Bonifacio Sara ,MB,0,0,0,0,,ITA,RECEPTION,0,0,11844,
6,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,ITA,RECEPTION,0,0,11844,
7,19,Mingardi Camilla ,OH,0,0,0,0,,ITA,RECEPTION,0,0,11844,
8,21,Lubian Marina ,MB,0,0,0,0,,ITA,RECEPTION,0,0,11844,
9,23,De Bortoli Chiara ,L,0,1,2,3,-33.33,ITA,RECEPTION,0,0,11844,
10,24,Mazzaro Alessia ,MB,0,0,0,0,,ITA,RECEPTION,0,0,11844,
11,26,Battistoni Ilaria ,S,0,0,0,0,,ITA,RECEPTION,0,0,11844,
12,27,Furlan Eleonora ,MB,0,0,0,0,,ITA,RECEPTION,0,0,11844,
13,28,Melli Giulia ,OH,0,0,2,2,0.00,ITA,RECEPTION,0,0,11844,
0,29,D'Odorico Sofia ,OH,4,1,1,6,50.00,ITA,RECEPTION,1,13,11844,0
1,12,Guerra Anastasia ,OH,3,2,4,9,11.11,ITA,RECEPTION,1,13,11844,0
2,32,Omoruyi Oghosasere Loveth ,OH,2,0,1,3,66.67,ITA,RECEPTION,1,13,11844,0
3,31,Fersino Eleonora ,L,1,0,3,4,25.00,ITA,RECEPTION,1,13,11844,0
4,2,Bosio Francesca (C),S,0,0,0,0,,ITA,RECEPTION,1,13,11844,0
5,4,Bonifacio Sara ,MB,0,0,0,0,,ITA,RECEPTION,1,13,11844,0
6,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,ITA,RECEPTION,1,13,11844,0
7,19,Mingardi Camilla ,OH,0,0,0,0,,ITA,RECEPTION,1,13,11844,0
8,21,Lubian Marina ,MB,0,0,0,0,,ITA,RECEPTION,1,13,11844,0
9,23,De Bortoli Chiara ,L,0,0,0,0,,ITA,RECEPTION,1,13,11844,0
10,24,Mazzaro Alessia ,MB,0,0,0,0,,ITA,RECEPTION,1,13,11844,0
11,26,Battistoni Ilaria ,S,0,0,0,0,,ITA,RECEPTION,1,13,11844,0
12,27,Furlan Eleonora ,MB,0,0,0,0,,ITA,RECEPTION,1,13,11844,0
13,28,Melli Giulia ,OH,0,0,0,0,,ITA,RECEPTION,1,13,11844,0
0,12,Guerra Anastasia ,OH,3,1,6,10,20.00,ITA,RECEPTION,2,23,11844,0
1,29,D'Odorico Sofia ,OH,1,0,2,3,33.33,ITA,RECEPTION,2,23,11844,0
2,2,Bosio Francesca (C),S,0,0,0,0,,ITA,RECEPTION,2,23,11844,0
3,4,Bonifacio Sara ,MB,0,0,0,0,,ITA,RECEPTION,2,23,11844,0
4,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,ITA,RECEPTION,2,23,11844,0
5,19,Mingardi Camilla ,OH,0,0,0,0,,ITA,RECEPTION,2,23,11844,0
6,21,Lubian Marina ,MB,0,0,0,0,,ITA,RECEPTION,2,23,11844,0
7,23,De Bortoli Chiara ,L,0,0,1,1,0.00,ITA,RECEPTION,2,23,11844,0
8,24,Mazzaro Alessia ,MB,0,0,0,0,,ITA,RECEPTION,2,23,11844,0
9,26,Battistoni Ilaria ,S,0,0,0,0,,ITA,RECEPTION,2,23,11844,0
10,27,Furlan Eleonora ,MB,0,0,0,0,,ITA,RECEPTION,2,23,11844,0
11,28,Melli Giulia ,OH,0,0,0,0,,ITA,RECEPTION,2,23,11844,0
12,31,Fersino Eleonora ,L,0,0,3,3,0.00,ITA,RECEPTION,2,23,11844,0
13,32,Omoruyi Oghosasere Loveth ,OH,0,0,1,1,0.00,ITA,RECEPTION,2,23,11844,0
0,32,Omoruyi Oghosasere Loveth ,OH,4,0,7,11,36.36,ITA,RECEPTION,3,16,11844,0
1,31,Fersino Eleonora ,L,1,0,1,2,50.00,ITA,RECEPTION,3,16,11844,0
2,2,Bosio Francesca (C),S,0,0,0,0,,ITA,RECEPTION,3,16,11844,0
3,4,Bonifacio Sara ,MB,0,0,0,0,,ITA,RECEPTION,3,16,11844,0
4,12,Guerra Anastasia ,OH,0,0,0,0,,ITA,RECEPTION,3,16,11844,0
5,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,ITA,RECEPTION,3,16,11844,0
6,19,Mingardi Camilla ,OH,0,0,0,0,,ITA,RECEPTION,3,16,11844,0
7,21,Lubian Marina ,MB,0,0,0,0,,ITA,RECEPTION,3,16,11844,0
8,23,De Bortoli Chiara ,L,0,1,1,2,-50.00,ITA,RECEPTION,3,16,11844,0
9,24,Mazzaro Alessia ,MB,0,0,0,0,,ITA,RECEPTION,3,16,11844,0
10,26,Battistoni Ilaria ,S,0,0,0,0,,ITA,RECEPTION,3,16,11844,0
11,27,Furlan Eleonora ,MB,0,0,0,0,,ITA,RECEPTION,3,16,11844,0
12,28,Melli Giulia ,OH,0,0,2,2,0.00,ITA,RECEPTION,3,16,11844,0
13,29,D'Odorico Sofia ,OH,0,0,4,4,0.00,ITA,RECEPTION,3,16,11844,0
0,3,Plummer Kathryn ,OH,11,0,23,34,32.35,USA,RECEPTION,0,0,11845,
1,13,Wilhite Sarah ,OH,4,0,2,6,66.67,USA,RECEPTION,0,0,11845,
2,4,Wong-Orantes Justine ,L,3,0,3,6,50.00,USA,RECEPTION,0,0,11845,
3,2,Poulter Jordyn ,S,0,0,0,0,,USA,RECEPTION,0,0,11845,
4,6,Dixon Tetori ,MB,0,0,0,0,,USA,RECEPTION,0,0,11845,
5,7,Carlini Lauren ,S,0,0,0,0,,USA,RECEPTION,0,0,11845,
6,8,Tapp Hannah ,MB,0,0,0,0,,USA,RECEPTION,0,0,11845,
7,10,Larson Jordan (C),OH,0,0,0,0,,USA,RECEPTION,0,0,11845,
8,11,Drews Andrea ,O,0,0,0,0,,USA,RECEPTION,0,0,11845,
9,12,Thompson Jordan ,O,0,0,0,0,,USA,RECEPTION,0,0,11845,
10,14,Bartsch-Hackley Michelle ,OH,0,0,0,0,,USA,RECEPTION,0,0,11845,
11,16,Akinradewo Foluke ,MB,0,0,0,0,,USA,RECEPTION,0,0,11845,
12,17,Courtney Megan ,OH,0,0,0,0,,USA,RECEPTION,0,0,11845,
13,22,Washington Haleigh ,MB,0,0,0,0,,USA,RECEPTION,0,0,11845,
0,3,Plummer Kathryn ,OH,4,0,11,15,26.67,USA,RECEPTION,1,26,11845,1
1,13,Wilhite Sarah ,OH,2,0,1,3,66.67,USA,RECEPTION,1,26,11845,1
2,4,Wong-Orantes Justine ,L,1,0,2,3,33.33,USA,RECEPTION,1,26,11845,1
