,Player No,Player Name,Position,Total ABS,Attack Points,Block Points,Serve Points,Errors, Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
2,12,Cross Jennifer (C),MB,3,2,1,0,,20.00,CAN,SCORING,3,25,11866,1
3,14,Howe Hilary ,OH,3,2,1,0,,18.18,CAN,SCORING,3,25,11866,1
4,13,King Brie ,S,1,1,0,0,,16.67,CAN,SCORING,3,25,11866,1
5,1,Bujan Cassandra ,L,0,0,0,0,,,CAN,SCORING,3,25,11866,1
6,5,Smith Danielle ,S,0,0,0,0,,,CAN,SCORING,3,25,11866,1
7,7,Van Buskirk Layne ,MB,0,0,0,0,,,CAN,SCORING,3,25,11866,1
8,8,Ogoms Alicia ,MB,0,0,0,0,,,CAN,SCORING,3,25,11866,1
9,9,Gray Alexa ,OH,0,0,0,0,,,CAN,SCORING,3,25,11866,1
10,15,Joseph Shainah ,O,0,0,0,0,,,CAN,SCORING,3,25,11866,1
11,16,Livingston Caroline ,OH,0,0,0,0,,,CAN,SCORING,3,25,11866,1
12,19,Maglio Emily ,MB,0,0,0,0,,-40.00,CAN,SCORING,3,25,11866,1
13,22,Snape Kennedy Brooklyn ,L,0,0,0,0,,,CAN,SCORING,3,25,11866,1
0,12,Cross Jennifer (C),MB,5,3,0,2,,44.44,CAN,SCORING,4,15,11866,0
1,3,Van Ryk Kiera ,OH,4,3,1,0,,0.00,CAN,SCORING,4,15,11866,0
2,11,Mitrovic Andrea ,OH,4,4,0,0,,6.25,CAN,SCORING,4,15,11866,0
3,13,King Brie ,S,1,0,0,1,,0.00,CAN,SCORING,4,15,11866,0
4,19,Maglio Emily ,MB,1,1,0,0,,-37.50,CAN,SCORING,4,15,11866,0
5,1,Bujan Cassandra ,L,0,0,0,0,,,CAN,SCORING,4,15,11866,0
6,5,Smith Danielle ,S,0,0,0,0,,,CAN,SCORING,4,15,11866,0
7,7,Van Buskirk Layne ,MB,0,0,0,0,,,CAN,SCORING,4,15,11866,0
8,8,Ogoms Alicia ,MB,0,0,0,0,,,CAN,SCORING,4,15,11866,0
9,9,Gray Alexa ,OH,0,0,0,0,,,CAN,SCORING,4,15,11866,0
10,14,Howe Hilary ,OH,0,0,0,0,,-14.29,CAN,SCORING,4,15,11866,0
11,15,Joseph Shainah ,O,0,0,0,0,,,CAN,SCORING,4,15,11866,0
12,16,Livingston Caroline ,OH,0,0,0,0,,,CAN,SCORING,4,15,11866,0
13,22,Snape Kennedy Brooklyn ,L,0,0,0,0,,,CAN,SCORING,4,15,11866,0
0,3,Van Ryk Kiera ,OH,3,3,0,0,,20.00,CAN,SCORING,5,15,11866,1
1,14,Howe Hilary ,OH,3,2,0,1,,20.00,CAN,SCORING,5,15,11866,1
2,11,Mitrovic Andrea ,OH,2,2,0,0,,25.00,CAN,SCORING,5,15,11866,1
3,12,Cross Jennifer (C),MB,1,0,1,0,,-14.29,CAN,SCORING,5,15,11866,1
4,19,Maglio Emily ,MB,1,0,1,0,,25.00,CAN,SCORING,5,15,11866,1
5,1,Bujan Cassandra ,L,0,0,0,0,,,CAN,SCORING,5,15,11866,1
6,5,Smith Danielle ,S,0,0,0,0,,,CAN,SCORING,5,15,11866,1
7,7,Van Buskirk Layne ,MB,0,0,0,0,,,CAN,SCORING,5,15,11866,1
8,8,Ogoms Alicia ,MB,0,0,0,0,,,CAN,SCORING,5,15,11866,1
9,9,Gray Alexa ,OH,0,0,0,0,,,CAN,SCORING,5,15,11866,1
10,13,King Brie ,S,0,0,0,0,,-50.00,CAN,SCORING,5,15,11866,1
11,15,Joseph Shainah ,O,0,0,0,0,,,CAN,SCORING,5,15,11866,1
12,16,Livingston Caroline ,OH,0,0,0,0,,,CAN,SCORING,5,15,11866,1
13,22,Snape Kennedy Brooklyn ,L,0,0,0,0,,,CAN,SCORING,5,15,11866,1
0,23,Robinson Kelsey ,OH,13,10,1,2,,12.77,USA,SCORING,0,0,11867,
1,11,Drews Andrea ,O,11,9,2,0,,6.38,USA,SCORING,0,0,11867,
2,10,Larson Jordan (C),OH,10,8,1,1,,11.11,USA,SCORING,0,0,11867,
3,16,Akinradewo Foluke ,MB,9,8,1,0,,6.45,USA,SCORING,0,0,11867,
4,1,Hancock Micha ,S,5,3,0,2,,0.00,USA,SCORING,0,0,11867,
5,6,Dixon Tetori ,MB,5,3,0,2,,0.00,USA,SCORING,0,0,11867,
6,4,Wong-Orantes Justine ,L,0,0,0,0,,,USA,SCORING,0,0,11867,
7,7,Carlini Lauren ,S,0,0,0,0,,,USA,SCORING,0,0,11867,
8,8,Tapp Hannah ,MB,0,0,0,0,,,USA,SCORING,0,0,11867,
9,12,Thompson Jordan ,O,0,0,0,0,,,USA,SCORING,0,0,11867,
10,14,Bartsch-Hackley Michelle ,OH,0,0,0,0,,,USA,SCORING,0,0,11867,
11,15,Hill Kimberly ,OH,0,0,0,0,,,USA,SCORING,0,0,11867,
12,17,Courtney Megan ,OH,0,0,0,0,,,USA,SCORING,0,0,11867,
13,22,Washington Haleigh ,MB,0,0,0,0,,,USA,SCORING,0,0,11867,
0,10,Larson Jordan (C),OH,4,4,0,0,,6.25,USA,SCORING,1,25,11867,1
1,11,Drews Andrea ,O,3,3,0,0,,-9.09,USA,SCORING,1,25,11867,1
2,16,Akinradewo Foluke ,MB,3,3,0,0,,10.00,USA,SCORING,1,25,11867,1
3,1,Hancock Micha ,S,2,1,0,1,,0.00,USA,SCORING,1,25,11867,1
4,6,Dixon Tetori ,MB,2,2,0,0,,10.00,USA,SCORING,1,25,11867,1
5,23,Robinson Kelsey ,OH,2,1,1,0,,-6.25,USA,SCORING,1,25,11867,1
6,4,Wong-Orantes Justine ,L,0,0,0,0,,,USA,SCORING,1,25,11867,1
7,7,Carlini Lauren ,S,0,0,0,0,,,USA,SCORING,1,25,11867,1
8,8,Tapp Hannah ,MB,0,0,0,0,,,USA,SCORING,1,25,11867,1
9,12,Thompson Jordan ,O,0,0,0,0,,,USA,SCORING,1,25,11867,1
10,14,Bartsch-Hackley Michelle ,OH,0,0,0,0,,,USA,SCORING,1,25,11867,1
11,15,Hill Kimberly ,OH,0,0,0,0,,,USA,SCORING,1,25,11867,1
12,17,Courtney Megan ,OH,0,0,0,0,,,USA,SCORING,1,25,11867,1
13,22,Washington Haleigh ,MB,0,0,0,0,,,USA,SCORING,1,25,11867,1
0,11,Drews Andrea ,O,6,4,2,0,,20.00,USA,SCORING,2,25,11867,1
1,23,Robinson Kelsey ,OH,5,4,0,1,,20.00,USA,SCORING,2,25,11867,1
2,6,Dixon Tetori ,MB,3,1,0,2,,8.33,USA,SCORING,2,25,11867,1
3,10,Larson Jordan (C),OH,3,2,0,1,,23.08,USA,SCORING,2,25,11867,1
4,16,Akinradewo Foluke ,MB,2,1,1,0,,0.00,USA,SCORING,2,25,11867,1
5,1,Hancock Micha ,S,1,0,0,1,,25.00,USA,SCORING,2,25,11867,1
6,4,Wong-Orantes Justine ,L,0,0,0,0,,,USA,SCORING,2,25,11867,1
7,7,Carlini Lauren ,S,0,0,0,0,,,USA,SCORING,2,25,11867,1
8,8,Tapp Hannah ,MB,0,0,0,0,,,USA,SCORING,2,25,11867,1
9,12,Thompson Jordan ,O,0,0,0,0,,,USA,SCORING,2,25,11867,1
10,14,Bartsch-Hackley Michelle ,OH,0,0,0,0,,,USA,SCORING,2,25,11867,1
11,15,Hill Kimberly ,OH,0,0,0,0,,,USA,SCORING,2,25,11867,1
12,17,Courtney Megan ,OH,0,0,0,0,,,USA,SCORING,2,25,11867,1
13,22,Washington Haleigh ,MB,0,0,0,0,,,USA,SCORING,2,25,11867,1
0,23,Robinson Kelsey ,OH,6,5,0,1,,25.00,USA,SCORING,3,25,11867,1
1,16,Akinradewo Foluke ,MB,4,4,0,0,,8.33,USA,SCORING,3,25,11867,1
2,10,Larson Jordan (C),OH,3,2,1,0,,6.25,USA,SCORING,3,25,11867,1
3,1,Hancock Micha ,S,2,2,0,0,,-12.50,USA,SCORING,3,25,11867,1
4,11,Drews Andrea ,O,2,2,0,0,,0.00,USA,SCORING,3,25,11867,1
5,4,Wong-Orantes Justine ,L,0,0,0,0,,,USA,SCORING,3,25,11867,1
6,6,Dixon Tetori ,MB,0,0,0,0,,-28.57,USA,SCORING,3,25,11867,1
7,7,Carlini Lauren ,S,0,0,0,0,,,USA,SCORING,3,25,11867,1
8,8,Tapp Hannah ,MB,0,0,0,0,,,USA,SCORING,3,25,11867,1
9,12,Thompson Jordan ,O,0,0,0,0,,,USA,SCORING,3,25,11867,1
10,14,Bartsch-Hackley Michelle ,OH,0,0,0,0,,,USA,SCORING,3,25,11867,1
11,15,Hill Kimberly ,OH,0,0,0,0,,,USA,SCORING,3,25,11867,1
12,17,Courtney Megan ,OH,0,0,0,0,,,USA,SCORING,3,25,11867,1
13,22,Washington Haleigh ,MB,0,0,0,0,,,USA,SCORING,3,25,11867,1
0,11,Buijs Anne (C),OH,9,5,4,0,,6.25,NED,SCORING,0,0,11867,
1,16,Baijens Indy ,MB,7,7,0,0,,25.00,NED,SCORING,0,0,11867,
2,19,Daalderop Nika ,OH,6,6,0,0,,-11.63,NED,SCORING,0,0,11867,
3,26,Dambrink Elles ,O,6,6,0,0,,-5.13,NED,SCORING,0,0,11867,
4,23,Timmerman Eline ,MB,4,3,1,0,,-16.13,NED,SCORING,0,0,11867,
5,18,Jasper Marrit ,OH,1,1,0,0,,0.00,NED,SCORING,0,0,11867,
6,1,Knip Kirsten ,L,0,0,0,0,,,NED,SCORING,0,0,11867,
7,2,Savelkoel Fleur ,OH,0,0,0,0,,,NED,SCORING,0,0,11867,
8,7,Lohuis Juliet ,MB,0,0,0,0,,-11.11,NED,SCORING,0,0,11867,
9,8,Korevaar Demi ,MB,0,0,0,0,,0.00,NED,SCORING,0,0,11867,
10,9,Schoot Myrthe ,L,0,0,0,0,,,NED,SCORING,0,0,11867,
11,10,van Aalen Sarah ,S,0,0,0,0,,,NED,SCORING,0,0,11867,
12,12,Bongaerts Britt ,S,0,0,0,0,,-31.25,NED,SCORING,0,0,11867,
13,27,Scholten Iris ,O,0,0,0,0,,,NED,SCORING,0,0,11867,
0,11,Buijs Anne (C),OH,3,2,1,0,,-5.56,NED,SCORING,1,22,11867,0
1,19,Daalderop Nika ,OH,3,3,0,0,,-5.56,NED,SCORING,1,22,11867,0
2,23,Timmerman Eline ,MB,2,1,1,0,,-16.67,NED,SCORING,1,22,11867,0
3,26,Dambrink Elles ,O,2,2,0,0,,8.33,NED,SCORING,1,22,11867,0
4,16,Baijens Indy ,MB,1,1,0,0,,0.00,NED,SCORING,1,22,11867,0
5,1,Knip Kirsten ,L,0,0,0,0,,,NED,SCORING,1,22,11867,0
6,2,Savelkoel Fleur ,OH,0,0,0,0,,,NED,SCORING,1,22,11867,0
7,7,Lohuis Juliet ,MB,0,0,0,0,,0.00,NED,SCORING,1,22,11867,0
8,8,Korevaar Demi ,MB,0,0,0,0,,,NED,SCORING,1,22,11867,0
9,9,Schoot Myrthe ,L,0,0,0,0,,,NED,SCORING,1,22,11867,0
10,10,van Aalen Sarah ,S,0,0,0,0,,,NED,SCORING,1,22,11867,0
11,12,Bongaerts Britt ,S,0,0,0,0,,-40.00,NED,SCORING,1,22,11867,0
12,18,Jasper Marrit ,OH,0,0,0,0,,,NED,SCORING,1,22,11867,0
13,27,Scholten Iris ,O,0,0,0,0,,,NED,SCORING,1,22,11867,0
0,11,Buijs Anne (C),OH,5,2,3,0,,28.57,NED,SCORING,2,15,11867,0
1,16,Baijens Indy ,MB,3,3,0,0,,28.57,NED,SCORING,2,15,11867,0
2,19,Daalderop Nika ,OH,2,2,0,0,,-17.65,NED,SCORING,2,15,11867,0
3,23,Timmerman Eline ,MB,1,1,0,0,,-25.00,NED,SCORING,2,15,11867,0
4,26,Dambrink Elles ,O,1,1,0,0,,-15.38,NED,SCORING,2,15,11867,0
5,1,Knip Kirsten ,L,0,0,0,0,,,NED,SCORING,2,15,11867,0
6,2,Savelkoel Fleur ,OH,0,0,0,0,,,NED,SCORING,2,15,11867,0
7,7,Lohuis Juliet ,MB,0,0,0,0,,0.00,NED,SCORING,2,15,11867,0
8,8,Korevaar Demi ,MB,0,0,0,0,,0.00,NED,SCORING,2,15,11867,0
9,9,Schoot Myrthe ,L,0,0,0,0,,,NED,SCORING,2,15,11867,0
10,10,van Aalen Sarah ,S,0,0,0,0,,,NED,SCORING,2,15,11867,0
11,12,Bongaerts Britt ,S,0,0,0,0,,-50.00,NED,SCORING,2,15,11867,0
12,18,Jasper Marrit ,OH,0,0,0,0,,0.00,NED,SCORING,2,15,11867,0
13,27,Scholten Iris ,O,0,0,0,0,,,NED,SCORING,2,15,11867,0
0,16,Baijens Indy ,MB,3,3,0,0,,33.33,NED,SCORING,3,18,11867,0
1,26,Dambrink Elles ,O,3,3,0,0,,-7.14,NED,SCORING,3,18,11867,0
2,11,Buijs Anne (C),OH,1,1,0,0,,0.00,NED,SCORING,3,18,11867,0
3,18,Jasper Marrit ,OH,1,1,0,0,,0.00,NED,SCORING,3,18,11867,0
4,19,Daalderop Nika ,OH,1,1,0,0,,-12.50,NED,SCORING,3,18,11867,0
5,23,Timmerman Eline ,MB,1,1,0,0,,0.00,NED,SCORING,3,18,11867,0
6,1,Knip Kirsten ,L,0,0,0,0,,,NED,SCORING,3,18,11867,0
7,2,Savelkoel Fleur ,OH,0,0,0,0,,,NED,SCORING,3,18,11867,0
8,7,Lohuis Juliet ,MB,0,0,0,0,,-20.00,NED,SCORING,3,18,11867,0
9,8,Korevaar Demi ,MB,0,0,0,0,,,NED,SCORING,3,18,11867,0
10,9,Schoot Myrthe ,L,0,0,0,0,,,NED,SCORING,3,18,11867,0
11,10,van Aalen Sarah ,S,0,0,0,0,,,NED,SCORING,3,18,11867,0
12,12,Bongaerts Britt ,S,0,0,0,0,,-14.29,NED,SCORING,3,18,11867,0
13,27,Scholten Iris ,O,0,0,0,0,,,NED,SCORING,3,18,11867,0
0,12,Guerra Anastasia ,OH,26,20,5,1,,28.79,ITA,SCORING,0,0,11868,
1,15,Nwakalor Sylvia Chinelo ,O,24,22,1,1,,6.67,ITA,SCORING,0,0,11868,
2,4,Bonifacio Sara ,MB,9,7,2,0,,9.52,ITA,SCORING,0,0,11868,
3,24,Mazzaro Alessia ,MB,9,8,0,1,,14.29,ITA,SCORING,0,0,11868,
4,29,D'Odorico Sofia ,OH,9,7,0,2,,8.33,ITA,SCORING,0,0,11868,
5,28,Melli Giulia ,OH,5,3,1,1,,25.00,ITA,SCORING,0,0,11868,
6,2,Bosio Francesca (C),S,4,1,2,1,,3.12,ITA,SCORING,0,0,11868,
7,19,Mingardi Camilla ,OH,1,1,0,0,,33.33,ITA,SCORING,0,0,11868,
8,21,Lubian Marina ,MB,0,0,0,0,,,ITA,SCORING,0,0,11868,
9,23,De Bortoli Chiara ,L,0,0,0,0,,,ITA,SCORING,0,0,11868,
10,26,Battistoni Ilaria ,S,0,0,0,0,,,ITA,SCORING,0,0,11868,
11,27,Furlan Eleonora ,MB,0,0,0,0,,,ITA,SCORING,0,0,11868,
12,31,Fersino Eleonora ,L,0,0,0,0,,,ITA,SCORING,0,0,11868,
13,32,Omoruyi Oghosasere Loveth ,OH,0,0,0,0,,,ITA,SCORING,0,0,11868,
0,12,Guerra Anastasia ,OH,7,5,2,0,,20.00,ITA,SCORING,1,25,11868,0
1,15,Nwakalor Sylvia Chinelo ,O,4,4,0,0,,0.00,ITA,SCORING,1,25,11868,0
2,24,Mazzaro Alessia ,MB,4,4,0,0,,25.00,ITA,SCORING,1,25,11868,0
3,29,D'Odorico Sofia ,OH,3,3,0,0,,18.18,ITA,SCORING,1,25,11868,0
4,2,Bosio Francesca (C),S,1,0,1,0,,0.00,ITA,SCORING,1,25,11868,0
5,4,Bonifacio Sara ,MB,0,0,0,0,,-11.11,ITA,SCORING,1,25,11868,0
6,19,Mingardi Camilla ,OH,0,0,0,0,,,ITA,SCORING,1,25,11868,0
7,21,Lubian Marina ,MB,0,0,0,0,,,ITA,SCORING,1,25,11868,0
8,23,De Bortoli Chiara ,L,0,0,0,0,,,ITA,SCORING,1,25,11868,0
9,26,Battistoni Ilaria ,S,0,0,0,0,,,ITA,SCORING,1,25,11868,0
10,27,Furlan Eleonora ,MB,0,0,0,0,,,ITA,SCORING,1,25,11868,0
11,28,Melli Giulia ,OH,0,0,0,0,,,ITA,SCORING,1,25,11868,0
12,31,Fersino Eleonora ,L,0,0,0,0,,,ITA,SCORING,1,25,11868,0
13,32,Omoruyi Oghosasere Loveth ,OH,0,0,0,0,,,ITA,SCORING,1,25,11868,0
0,15,Nwakalor Sylvia Chinelo ,O,5,5,0,0,,6.67,ITA,SCORING,2,19,11868,0
1,12,Guerra Anastasia ,OH,4,3,1,0,,36.36,ITA,SCORING,2,19,11868,0
2,24,Mazzaro Alessia ,MB,3,2,0,1,,33.33,ITA,SCORING,2,19,11868,0
3,29,D'Odorico Sofia ,OH,3,2,0,1,,10.00,ITA,SCORING,2,19,11868,0
4,2,Bosio Francesca (C),S,1,0,1,0,,0.00,ITA,SCORING,2,19,11868,0
5,4,Bonifacio Sara ,MB,1,1,0,0,,-14.29,ITA,SCORING,2,19,11868,0
6,19,Mingardi Camilla ,OH,1,1,0,0,,33.33,ITA,SCORING,2,19,11868,0
7,21,Lubian Marina ,MB,0,0,0,0,,,ITA,SCORING,2,19,11868,0
8,23,De Bortoli Chiara ,L,0,0,0,0,,,ITA,SCORING,2,19,11868,0
9,26,Battistoni Ilaria ,S,0,0,0,0,,,ITA,SCORING,2,19,11868,0
10,27,Furlan Eleonora ,MB,0,0,0,0,,,ITA,SCORING,2,19,11868,0
11,28,Melli Giulia ,OH,0,0,0,0,,,ITA,SCORING,2,19,11868,0
12,31,Fersino Eleonora ,L,0,0,0,0,,,ITA,SCORING,2,19,11868,0
13,32,Omoruyi Oghosasere Loveth ,OH,0,0,0,0,,,ITA,SCORING,2,19,11868,0
0,12,Guerra Anastasia ,OH,7,5,1,1,,29.41,ITA,SCORING,3,25,11868,1
1,15,Nwakalor Sylvia Chinelo ,O,5,4,0,1,,6.25,ITA,SCORING,3,25,11868,1
2,4,Bonifacio Sara ,MB,3,3,0,0,,42.86,ITA,SCORING,3,25,11868,1
3,28,Melli Giulia ,OH,2,1,1,0,,40.00,ITA,SCORING,3,25,11868,1
4,29,D'Odorico Sofia ,OH,2,1,0,1,,10.00,ITA,SCORING,3,25,11868,1
5,2,Bosio Francesca (C),S,1,0,0,1,,12.50,ITA,SCORING,3,25,11868,1
6,19,Mingardi Camilla ,OH,0,0,0,0,,,ITA,SCORING,3,25,11868,1
7,21,Lubian Marina ,MB,0,0,0,0,,,ITA,SCORING,3,25,11868,1
8,23,De Bortoli Chiara ,L,0,0,0,0,,,ITA,SCORING,3,25,11868,1
9,24,Mazzaro Alessia ,MB,0,0,0,0,,-14.29,ITA,SCORING,3,25,11868,1
10,26,Battistoni Ilaria ,S,0,0,0,0,,,ITA,SCORING,3,25,11868,1
11,27,Furlan Eleonora ,MB,0,0,0,0,,,ITA,SCORING,3,25,11868,1
12,31,Fersino Eleonora ,L,0,0,0,0,,,ITA,SCORING,3,25,11868,1
13,32,Omoruyi Oghosasere Loveth ,OH,0,0,0,0,,,ITA,SCORING,3,25,11868,1
0,12,Guerra Anastasia ,OH,8,7,1,0,,53.33,ITA,SCORING,4,25,11868,1
1,15,Nwakalor Sylvia Chinelo ,O,5,5,0,0,,7.14,ITA,SCORING,4,25,11868,1
2,4,Bonifacio Sara ,MB,3,2,1,0,,22.22,ITA,SCORING,4,25,11868,1
3,24,Mazzaro Alessia ,MB,1,1,0,0,,0.00,ITA,SCORING,4,25,11868,1
4,28,Melli Giulia ,OH,1,1,0,0,,33.33,ITA,SCORING,4,25,11868,1
5,29,D'Odorico Sofia ,OH,1,1,0,0,,-25.00,ITA,SCORING,4,25,11868,1
6,2,Bosio Francesca (C),S,0,0,0,0,,0.00,ITA,SCORING,4,25,11868,1
7,19,Mingardi Camilla ,OH,0,0,0,0,,,ITA,SCORING,4,25,11868,1
8,21,Lubian Marina ,MB,0,0,0,0,,,ITA,SCORING,4,25,11868,1
9,23,De Bortoli Chiara ,L,0,0,0,0,,,ITA,SCORING,4,25,11868,1
10,26,Battistoni Ilaria ,S,0,0,0,0,,,ITA,SCORING,4,25,11868,1
11,27,Furlan Eleonora ,MB,0,0,0,0,,,ITA,SCORING,4,25,11868,1
12,31,Fersino Eleonora ,L,0,0,0,0,,,ITA,SCORING,4,25,11868,1
13,32,Omoruyi Oghosasere Loveth ,OH,0,0,0,0,,,ITA,SCORING,4,25,11868,1
0,15,Nwakalor Sylvia Chinelo ,O,5,4,1,0,,13.33,ITA,SCORING,5,13,11868,0
1,4,Bonifacio Sara ,MB,2,1,1,0,,10.00,ITA,SCORING,5,13,11868,0
2,28,Melli Giulia ,OH,2,1,0,1,,12.50,ITA,SCORING,5,13,11868,0
3,2,Bosio Francesca (C),S,1,1,0,0,,0.00,ITA,SCORING,5,13,11868,0
4,24,Mazzaro Alessia ,MB,1,1,0,0,,25.00,ITA,SCORING,5,13,11868,0
5,12,Guerra Anastasia ,OH,0,0,0,0,,-12.50,ITA,SCORING,5,13,11868,0
6,19,Mingardi Camilla ,OH,0,0,0,0,,,ITA,SCORING,5,13,11868,0
7,21,Lubian Marina ,MB,0,0,0,0,,,ITA,SCORING,5,13,11868,0
8,23,De Bortoli Chiara ,L,0,0,0,0,,,ITA,SCORING,5,13,11868,0
9,26,Battistoni Ilaria ,S,0,0,0,0,,,ITA,SCORING,5,13,11868,0
10,27,Furlan Eleonora ,MB,0,0,0,0,,,ITA,SCORING,5,13,11868,0
11,29,D'Odorico Sofia ,OH,0,0,0,0,,0.00,ITA,SCORING,5,13,11868,0
12,31,Fersino Eleonora ,L,0,0,0,0,,,ITA,SCORING,5,13,11868,0
13,32,Omoruyi Oghosasere Loveth ,OH,0,0,0,0,,,ITA,SCORING,5,13,11868,0
0,2,Nishida Sarina ,OH,23,21,1,1,,18.67,JPN,SCORING,0,0,11868,
1,8,Ishikawa Mayu ,OH,20,17,2,1,,25.00,JPN,SCORING,0,0,11868,
2,5,Araki Erika (C),MB,16,11,2,3,,9.26,JPN,SCORING,0,0,11868,
3,1,Kurogo Ai ,OH,15,14,0,1,,9.09,JPN,SCORING,0,0,11868,
4,24,Momii Aki ,S,2,2,0,0,,-12.50,JPN,SCORING,0,0,11868,
5,3,Shimamura Haruyo ,MB,1,1,0,0,,-36.36,JPN,SCORING,0,0,11868,
6,7,Ishii Yuki ,OH,1,1,0,0,,0.00,JPN,SCORING,0,0,11868,
7,9,Tashiro Kanami ,S,1,0,1,0,,25.00,JPN,SCORING,0,0,11868,
8,13,Okumura Mai ,MB,1,1,0,0,,-19.05,JPN,SCORING,0,0,11868,
9,10,Akutagawa Aika ,MB,0,0,0,0,,,JPN,SCORING,0,0,11868,
10,11,Nabeya Yurie ,OH,0,0,0,0,,0.00,JPN,SCORING,0,0,11868,
11,14,Kobata Mako ,L,0,0,0,0,,,JPN,SCORING,0,0,11868,
12,15,Inoue Kotoe ,L,0,0,0,0,,,JPN,SCORING,0,0,11868,
13,21,Hayashi Kotona ,OH,0,0,0,0,,-25.00,JPN,SCORING,0,0,11868,
0,2,Nishida Sarina ,OH,8,7,0,1,,20.00,JPN,SCORING,1,27,11868,1
1,5,Araki Erika (C),MB,5,3,2,0,,25.00,JPN,SCORING,1,27,11868,1
2,8,Ishikawa Mayu ,OH,4,3,1,0,,33.33,JPN,SCORING,1,27,11868,1
3,1,Kurogo Ai ,OH,3,2,0,1,,0.00,JPN,SCORING,1,27,11868,1
4,3,Shimamura Haruyo ,MB,1,1,0,0,,-33.33,JPN,SCORING,1,27,11868,1
5,7,Ishii Yuki ,OH,0,0,0,0,,,JPN,SCORING,1,27,11868,1
6,9,Tashiro Kanami ,S,0,0,0,0,,,JPN,SCORING,1,27,11868,1
7,10,Akutagawa Aika ,MB,0,0,0,0,,,JPN,SCORING,1,27,11868,1
8,11,Nabeya Yurie ,OH,0,0,0,0,,0.00,JPN,SCORING,1,27,11868,1
9,13,Okumura Mai ,MB,0,0,0,0,,,JPN,SCORING,1,27,11868,1
10,14,Kobata Mako ,L,0,0,0,0,,,JPN,SCORING,1,27,11868,1
11,15,Inoue Kotoe ,L,0,0,0,0,,,JPN,SCORING,1,27,11868,1
12,21,Hayashi Kotona ,OH,0,0,0,0,,0.00,JPN,SCORING,1,27,11868,1
13,24,Momii Aki ,S,0,0,0,0,,-28.57,JPN,SCORING,1,27,11868,1
0,5,Araki Erika (C),MB,6,5,0,1,,23.08,JPN,SCORING,2,25,11868,1
1,8,Ishikawa Mayu ,OH,5,4,0,1,,30.77,JPN,SCORING,2,25,11868,1
2,2,Nishida Sarina ,OH,4,4,0,0,,25.00,JPN,SCORING,2,25,11868,1
3,1,Kurogo Ai ,OH,3,3,0,0,,22.22,JPN,SCORING,2,25,11868,1
4,3,Shimamura Haruyo ,MB,0,0,0,0,,-50.00,JPN,SCORING,2,25,11868,1
5,7,Ishii Yuki ,OH,0,0,0,0,,,JPN,SCORING,2,25,11868,1
6,9,Tashiro Kanami ,S,0,0,0,0,,,JPN,SCORING,2,25,11868,1
7,10,Akutagawa Aika ,MB,0,0,0,0,,,JPN,SCORING,2,25,11868,1
8,11,Nabeya Yurie ,OH,0,0,0,0,,,JPN,SCORING,2,25,11868,1
9,13,Okumura Mai ,MB,0,0,0,0,,0.00,JPN,SCORING,2,25,11868,1
10,14,Kobata Mako ,L,0,0,0,0,,,JPN,SCORING,2,25,11868,1
11,15,Inoue Kotoe ,L,0,0,0,0,,,JPN,SCORING,2,25,11868,1
12,21,Hayashi Kotona ,OH,0,0,0,0,,,JPN,SCORING,2,25,11868,1
13,24,Momii Aki ,S,0,0,0,0,,-12.50,JPN,SCORING,2,25,11868,1
0,2,Nishida Sarina ,OH,4,4,0,0,,17.65,JPN,SCORING,3,16,11868,0
1,8,Ishikawa Mayu ,OH,4,3,1,0,,22.22,JPN,SCORING,3,16,11868,0
2,1,Kurogo Ai ,OH,2,2,0,0,,0.00,JPN,SCORING,3,16,11868,0
3,7,Ishii Yuki ,OH,1,1,0,0,,0.00,JPN,SCORING,3,16,11868,0
4,9,Tashiro Kanami ,S,1,0,1,0,,25.00,JPN,SCORING,3,16,11868,0
5,3,Shimamura Haruyo ,MB,0,0,0,0,,,JPN,SCORING,3,16,11868,0
6,5,Araki Erika (C),MB,0,0,0,0,,-22.22,JPN,SCORING,3,16,11868,0
7,10,Akutagawa Aika ,MB,0,0,0,0,,,JPN,SCORING,3,16,11868,0
8,11,Nabeya Yurie ,OH,0,0,0,0,,,JPN,SCORING,3,16,11868,0
9,13,Okumura Mai ,MB,0,0,0,0,,-20.00,JPN,SCORING,3,16,11868,0
10,14,Kobata Mako ,L,0,0,0,0,,,JPN,SCORING,3,16,11868,0
11,15,Inoue Kotoe ,L,0,0,0,0,,,JPN,SCORING,3,16,11868,0
12,21,Hayashi Kotona ,OH,0,0,0,0,,-50.00,JPN,SCORING,3,16,11868,0
13,24,Momii Aki ,S,0,0,0,0,,,JPN,SCORING,3,16,11868,0
0,1,Kurogo Ai ,OH,5,5,0,0,,27.27,JPN,SCORING,4,21,11868,0
1,8,Ishikawa Mayu ,OH,5,5,0,0,,23.53,JPN,SCORING,4,21,11868,0
2,5,Araki Erika (C),MB,4,2,0,2,,0.00,JPN,SCORING,4,21,11868,0
3,2,Nishida Sarina ,OH,2,2,0,0,,10.00,JPN,SCORING,4,21,11868,0
4,13,Okumura Mai ,MB,1,1,0,0,,-16.67,JPN,SCORING,4,21,11868,0
5,3,Shimamura Haruyo ,MB,0,0,0,0,,,JPN,SCORING,4,21,11868,0
