Unnamed: 0,Player No,Player Name,Position,Successful,Errors,Attempts,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
7,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,POL,RECEPTION,2,25,16040,1.0
8,15,Czyrnianska Martyna ,OH,0,0,0,0,,POL,RECEPTION,2,25,16040,1.0
9,26,Wenerska Katarzyna ,S,0,0,0,0,,POL,RECEPTION,2,25,16040,1.0
10,27,Pacak Joanna ,MB,0,0,0,0,,POL,RECEPTION,2,25,16040,1.0
11,30,Rozanski Olivia ,OH,0,0,8,8,0.0,POL,RECEPTION,2,25,16040,1.0
12,62,Nowicka Julia ,S,0,0,0,0,,POL,RECEPTION,2,25,16040,1.0
13,95,Jurczyk Magdalena ,MB,0,0,0,0,,POL,RECEPTION,2,25,16040,1.0
0,1,Stenzel Maria ,L,2,0,1,3,66.67,POL,RECEPTION,3,25,16040,1.0
1,5,Korneluk Agnieszka ,MB,0,0,0,0,,POL,RECEPTION,3,25,16040,1.0
2,6,Witkowska Kamila (C),MB,0,0,0,0,,POL,RECEPTION,3,25,16040,1.0
3,7,Galkowska Monika ,O,0,0,0,0,,POL,RECEPTION,3,25,16040,1.0
4,9,Stysiak Magdalena ,O,0,0,0,0,,POL,RECEPTION,3,25,16040,1.0
5,10,Fedusio Monika ,OH,0,0,1,1,0.0,POL,RECEPTION,3,25,16040,1.0
6,11,Lukasik Martyna ,OH,0,0,3,3,0.0,POL,RECEPTION,3,25,16040,1.0
7,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,POL,RECEPTION,3,25,16040,1.0
8,15,Czyrnianska Martyna ,OH,0,0,0,0,,POL,RECEPTION,3,25,16040,1.0
9,26,Wenerska Katarzyna ,S,0,0,0,0,,POL,RECEPTION,3,25,16040,1.0
10,27,Pacak Joanna ,MB,0,0,0,0,,POL,RECEPTION,3,25,16040,1.0
11,30,Rozanski Olivia ,OH,0,0,7,7,0.0,POL,RECEPTION,3,25,16040,1.0
12,62,Nowicka Julia ,S,0,0,0,0,,POL,RECEPTION,3,25,16040,1.0
13,95,Jurczyk Magdalena ,MB,0,0,0,0,,POL,RECEPTION,3,25,16040,1.0
0,9,Gray Alexa ,OH,2,1,20,23,4.35,CAN,RECEPTION,0,0,16042,
1,11,Mitrovic Andrea ,OH,2,0,9,11,18.18,CAN,RECEPTION,0,0,16042,
2,4,Savard Vicky ,OH,0,0,0,0,,CAN,RECEPTION,0,0,16042,
3,5,Murmann Julia ,L,0,0,9,9,0.0,CAN,RECEPTION,0,0,16042,
4,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,RECEPTION,0,0,16042,
5,7,Van Buskirk Layne ,MB,0,0,0,0,,CAN,RECEPTION,0,0,16042,
6,13,King Brie ,S,0,0,0,0,,CAN,RECEPTION,0,0,16042,
7,14,Howe Hilary ,OH,0,0,0,0,,CAN,RECEPTION,0,0,16042,
8,15,Joseph Shainah ,O,0,0,0,0,,CAN,RECEPTION,0,0,16042,
9,16,Livingston Caroline ,OH,0,0,0,0,,CAN,RECEPTION,0,0,16042,
10,17,Jost Kacey ,L,0,0,0,0,,CAN,RECEPTION,0,0,16042,
11,18,Robitaille Kim ,S,0,0,0,0,,CAN,RECEPTION,0,0,16042,
12,19,Maglio Emily ,MB,0,0,1,1,0.0,CAN,RECEPTION,0,0,16042,
13,21,Heppell Avery ,MB,0,0,0,0,,CAN,RECEPTION,0,0,16042,
0,11,Mitrovic Andrea ,OH,1,0,3,4,25.0,CAN,RECEPTION,1,25,16042,1.0
1,4,Savard Vicky ,OH,0,0,0,0,,CAN,RECEPTION,1,25,16042,1.0
2,5,Murmann Julia ,L,0,0,2,2,0.0,CAN,RECEPTION,1,25,16042,1.0
3,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,RECEPTION,1,25,16042,1.0
4,7,Van Buskirk Layne ,MB,0,0,0,0,,CAN,RECEPTION,1,25,16042,1.0
5,9,Gray Alexa ,OH,0,0,7,7,0.0,CAN,RECEPTION,1,25,16042,1.0
6,13,King Brie ,S,0,0,0,0,,CAN,RECEPTION,1,25,16042,1.0
7,14,Howe Hilary ,OH,0,0,0,0,,CAN,RECEPTION,1,25,16042,1.0
8,15,Joseph Shainah ,O,0,0,0,0,,CAN,RECEPTION,1,25,16042,1.0
9,16,Livingston Caroline ,OH,0,0,0,0,,CAN,RECEPTION,1,25,16042,1.0
10,17,Jost Kacey ,L,0,0,0,0,,CAN,RECEPTION,1,25,16042,1.0
11,18,Robitaille Kim ,S,0,0,0,0,,CAN,RECEPTION,1,25,16042,1.0
12,19,Maglio Emily ,MB,0,0,0,0,,CAN,RECEPTION,1,25,16042,1.0
13,21,Heppell Avery ,MB,0,0,0,0,,CAN,RECEPTION,1,25,16042,1.0
0,9,Gray Alexa ,OH,1,0,5,6,16.67,CAN,RECEPTION,2,25,16042,1.0
1,11,Mitrovic Andrea ,OH,1,0,3,4,25.0,CAN,RECEPTION,2,25,16042,1.0
2,4,Savard Vicky ,OH,0,0,0,0,,CAN,RECEPTION,2,25,16042,1.0
3,5,Murmann Julia ,L,0,0,5,5,0.0,CAN,RECEPTION,2,25,16042,1.0
4,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,RECEPTION,2,25,16042,1.0
5,7,Van Buskirk Layne ,MB,0,0,0,0,,CAN,RECEPTION,2,25,16042,1.0
6,13,King Brie ,S,0,0,0,0,,CAN,RECEPTION,2,25,16042,1.0
7,14,Howe Hilary ,OH,0,0,0,0,,CAN,RECEPTION,2,25,16042,1.0
8,15,Joseph Shainah ,O,0,0,0,0,,CAN,RECEPTION,2,25,16042,1.0
9,16,Livingston Caroline ,OH,0,0,0,0,,CAN,RECEPTION,2,25,16042,1.0
10,17,Jost Kacey ,L,0,0,0,0,,CAN,RECEPTION,2,25,16042,1.0
11,18,Robitaille Kim ,S,0,0,0,0,,CAN,RECEPTION,2,25,16042,1.0
12,19,Maglio Emily ,MB,0,0,0,0,,CAN,RECEPTION,2,25,16042,1.0
13,21,Heppell Avery ,MB,0,0,0,0,,CAN,RECEPTION,2,25,16042,1.0
0,9,Gray Alexa ,OH,1,1,8,10,0.0,CAN,RECEPTION,3,25,16042,1.0
1,4,Savard Vicky ,OH,0,0,0,0,,CAN,RECEPTION,3,25,16042,1.0
2,5,Murmann Julia ,L,0,0,2,2,0.0,CAN,RECEPTION,3,25,16042,1.0
3,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,RECEPTION,3,25,16042,1.0
4,7,Van Buskirk Layne ,MB,0,0,0,0,,CAN,RECEPTION,3,25,16042,1.0
5,11,Mitrovic Andrea ,OH,0,0,3,3,0.0,CAN,RECEPTION,3,25,16042,1.0
6,13,King Brie ,S,0,0,0,0,,CAN,RECEPTION,3,25,16042,1.0
7,14,Howe Hilary ,OH,0,0,0,0,,CAN,RECEPTION,3,25,16042,1.0
8,15,Joseph Shainah ,O,0,0,0,0,,CAN,RECEPTION,3,25,16042,1.0
9,16,Livingston Caroline ,OH,0,0,0,0,,CAN,RECEPTION,3,25,16042,1.0
10,17,Jost Kacey ,L,0,0,0,0,,CAN,RECEPTION,3,25,16042,1.0
11,18,Robitaille Kim ,S,0,0,0,0,,CAN,RECEPTION,3,25,16042,1.0
12,19,Maglio Emily ,MB,0,0,1,1,0.0,CAN,RECEPTION,3,25,16042,1.0
13,21,Heppell Avery ,MB,0,0,0,0,,CAN,RECEPTION,3,25,16042,1.0
0,19,Pyo Seungju ,OH,3,0,14,17,17.65,KOR,RECEPTION,0,0,16042,
1,97,Kang Sohwi ,OH,3,0,7,10,30.0,KOR,RECEPTION,0,0,16042,
2,8,Shin Yeongyeong ,L,1,0,8,9,11.11,KOR,RECEPTION,0,0,16042,
3,12,Moon Jungwon ,L,1,0,7,8,12.5,KOR,RECEPTION,0,0,16042,
4,13,Park Jeongah ,OH,1,2,7,10,-10.0,KOR,RECEPTION,0,0,16042,
5,2,Lee Juah ,MB,0,0,1,1,0.0,KOR,RECEPTION,0,0,16042,
6,3,Yeum Hye Seon ,S,0,0,0,0,,KOR,RECEPTION,0,0,16042,
7,5,Kim Dain ,S,0,0,0,0,,KOR,RECEPTION,0,0,16042,
8,6,Park Eunjin ,MB,0,0,0,0,,KOR,RECEPTION,0,0,16042,
9,14,Lee Dahyeon ,MB,0,0,0,0,,KOR,RECEPTION,0,0,16042,
10,16,Jeong Jiyun ,OH,0,0,0,0,,KOR,RECEPTION,0,0,16042,
11,17,Jung Hoyoung ,MB,0,0,0,0,,KOR,RECEPTION,0,0,16042,
12,18,Kim Miyoun ,OH,0,1,10,11,-9.09,KOR,RECEPTION,0,0,16042,
13,71,Moon Jiyun ,O,0,0,0,0,,KOR,RECEPTION,0,0,16042,
0,97,Kang Sohwi ,OH,3,0,6,9,33.33,KOR,RECEPTION,1,17,16042,0.0
1,8,Shin Yeongyeong ,L,1,0,5,6,16.67,KOR,RECEPTION,1,17,16042,0.0
2,2,Lee Juah ,MB,0,0,1,1,0.0,KOR,RECEPTION,1,17,16042,0.0
3,3,Yeum Hye Seon ,S,0,0,0,0,,KOR,RECEPTION,1,17,16042,0.0
4,5,Kim Dain ,S,0,0,0,0,,KOR,RECEPTION,1,17,16042,0.0
5,6,Park Eunjin ,MB,0,0,0,0,,KOR,RECEPTION,1,17,16042,0.0
6,12,Moon Jungwon ,L,0,0,0,0,,KOR,RECEPTION,1,17,16042,0.0
7,13,Park Jeongah ,OH,0,1,5,6,-16.67,KOR,RECEPTION,1,17,16042,0.0
8,14,Lee Dahyeon ,MB,0,0,0,0,,KOR,RECEPTION,1,17,16042,0.0
9,16,Jeong Jiyun ,OH,0,0,0,0,,KOR,RECEPTION,1,17,16042,0.0
10,17,Jung Hoyoung ,MB,0,0,0,0,,KOR,RECEPTION,1,17,16042,0.0
11,18,Kim Miyoun ,OH,0,0,0,0,,KOR,RECEPTION,1,17,16042,0.0
12,19,Pyo Seungju ,OH,0,0,0,0,,KOR,RECEPTION,1,17,16042,0.0
13,71,Moon Jiyun ,O,0,0,0,0,,KOR,RECEPTION,1,17,16042,0.0
0,12,Moon Jungwon ,L,1,0,1,2,50.0,KOR,RECEPTION,2,16,16042,0.0
1,13,Park Jeongah ,OH,1,1,2,4,0.0,KOR,RECEPTION,2,16,16042,0.0
2,19,Pyo Seungju ,OH,1,0,5,6,16.67,KOR,RECEPTION,2,16,16042,0.0
3,2,Lee Juah ,MB,0,0,0,0,,KOR,RECEPTION,2,16,16042,0.0
4,3,Yeum Hye Seon ,S,0,0,0,0,,KOR,RECEPTION,2,16,16042,0.0
5,5,Kim Dain ,S,0,0,0,0,,KOR,RECEPTION,2,16,16042,0.0
6,6,Park Eunjin ,MB,0,0,0,0,,KOR,RECEPTION,2,16,16042,0.0
7,8,Shin Yeongyeong ,L,0,0,3,3,0.0,KOR,RECEPTION,2,16,16042,0.0
8,14,Lee Dahyeon ,MB,0,0,0,0,,KOR,RECEPTION,2,16,16042,0.0
9,16,Jeong Jiyun ,OH,0,0,0,0,,KOR,RECEPTION,2,16,16042,0.0
10,17,Jung Hoyoung ,MB,0,0,0,0,,KOR,RECEPTION,2,16,16042,0.0
11,18,Kim Miyoun ,OH,0,1,5,6,-16.67,KOR,RECEPTION,2,16,16042,0.0
12,71,Moon Jiyun ,O,0,0,0,0,,KOR,RECEPTION,2,16,16042,0.0
13,97,Kang Sohwi ,OH,0,0,1,1,0.0,KOR,RECEPTION,2,16,16042,0.0
0,19,Pyo Seungju ,OH,2,0,9,11,18.18,KOR,RECEPTION,3,18,16042,0.0
1,2,Lee Juah ,MB,0,0,0,0,,KOR,RECEPTION,3,18,16042,0.0
2,3,Yeum Hye Seon ,S,0,0,0,0,,KOR,RECEPTION,3,18,16042,0.0
3,5,Kim Dain ,S,0,0,0,0,,KOR,RECEPTION,3,18,16042,0.0
4,6,Park Eunjin ,MB,0,0,0,0,,KOR,RECEPTION,3,18,16042,0.0
5,8,Shin Yeongyeong ,L,0,0,0,0,,KOR,RECEPTION,3,18,16042,0.0
6,12,Moon Jungwon ,L,0,0,6,6,0.0,KOR,RECEPTION,3,18,16042,0.0
7,13,Park Jeongah ,OH,0,0,0,0,,KOR,RECEPTION,3,18,16042,0.0
8,14,Lee Dahyeon ,MB,0,0,0,0,,KOR,RECEPTION,3,18,16042,0.0
9,16,Jeong Jiyun ,OH,0,0,0,0,,KOR,RECEPTION,3,18,16042,0.0
10,17,Jung Hoyoung ,MB,0,0,0,0,,KOR,RECEPTION,3,18,16042,0.0
11,18,Kim Miyoun ,OH,0,0,5,5,0.0,KOR,RECEPTION,3,18,16042,0.0
12,71,Moon Jiyun ,O,0,0,0,0,,KOR,RECEPTION,3,18,16042,0.0
13,97,Kang Sohwi ,OH,0,0,0,0,,KOR,RECEPTION,3,18,16042,0.0
0,29,Lanier Khalia ,OH,4,2,16,22,9.09,USA,RECEPTION,0,0,16043,
1,6,Hentz Morgan ,L,3,1,8,12,16.67,USA,RECEPTION,0,0,16043,
2,31,Perry Veronica ,OH,3,1,33,37,5.41,USA,RECEPTION,0,0,16043,
3,16,Rettke Dana ,MB,1,0,1,2,50.0,USA,RECEPTION,0,0,16043,
4,1,Hancock Micha ,S,0,0,0,0,,USA,RECEPTION,0,0,16043,
5,4,Wong-Orantes Justine ,L,0,0,0,0,,USA,RECEPTION,0,0,16043,
6,8,Butler Brionne ,MB,0,0,0,0,,USA,RECEPTION,0,0,16043,
7,11,Drews Andrea ,O,0,0,0,0,,USA,RECEPTION,0,0,16043,
8,20,Cuttino Danielle ,O,0,0,0,0,,USA,RECEPTION,0,0,16043,
9,25,Nuneviller Brooke ,OH,0,0,4,4,0.0,USA,RECEPTION,0,0,16043,
10,26,O'Neal Asjia ,MB,0,0,1,1,0.0,USA,RECEPTION,0,0,16043,
11,27,Skinner Avery ,OH,0,0,3,3,0.0,USA,RECEPTION,0,0,16043,
12,28,Evans Ashley ,S,0,0,0,0,,USA,RECEPTION,0,0,16043,
13,36,Gates Madeleine ,MB,0,0,0,0,,USA,RECEPTION,0,0,16043,
0,31,Perry Veronica ,OH,1,0,8,9,11.11,USA,RECEPTION,1,25,16043,1.0
1,1,Hancock Micha ,S,0,0,0,0,,USA,RECEPTION,1,25,16043,1.0
2,4,Wong-Orantes Justine ,L,0,0,0,0,,USA,RECEPTION,1,25,16043,1.0
3,6,Hentz Morgan ,L,0,0,0,0,,USA,RECEPTION,1,25,16043,1.0
4,8,Butler Brionne ,MB,0,0,0,0,,USA,RECEPTION,1,25,16043,1.0
5,11,Drews Andrea ,O,0,0,0,0,,USA,RECEPTION,1,25,16043,1.0
6,16,Rettke Dana ,MB,0,0,0,0,,USA,RECEPTION,1,25,16043,1.0
7,20,Cuttino Danielle ,O,0,0,0,0,,USA,RECEPTION,1,25,16043,1.0
8,25,Nuneviller Brooke ,OH,0,0,0,0,,USA,RECEPTION,1,25,16043,1.0
9,26,O'Neal Asjia ,MB,0,0,1,1,0.0,USA,RECEPTION,1,25,16043,1.0
10,27,Skinner Avery ,OH,0,0,0,0,,USA,RECEPTION,1,25,16043,1.0
11,28,Evans Ashley ,S,0,0,0,0,,USA,RECEPTION,1,25,16043,1.0
12,29,Lanier Khalia ,OH,0,0,3,3,0.0,USA,RECEPTION,1,25,16043,1.0
13,36,Gates Madeleine ,MB,0,0,0,0,,USA,RECEPTION,1,25,16043,1.0
0,6,Hentz Morgan ,L,1,0,3,4,25.0,USA,RECEPTION,2,14,16043,0.0
1,29,Lanier Khalia ,OH,1,1,5,7,0.0,USA,RECEPTION,2,14,16043,0.0
2,31,Perry Veronica ,OH,1,0,8,9,11.11,USA,RECEPTION,2,14,16043,0.0
3,1,Hancock Micha ,S,0,0,0,0,,USA,RECEPTION,2,14,16043,0.0
4,4,Wong-Orantes Justine ,L,0,0,0,0,,USA,RECEPTION,2,14,16043,0.0
5,8,Butler Brionne ,MB,0,0,0,0,,USA,RECEPTION,2,14,16043,0.0
6,11,Drews Andrea ,O,0,0,0,0,,USA,RECEPTION,2,14,16043,0.0
7,16,Rettke Dana ,MB,0,0,1,1,0.0,USA,RECEPTION,2,14,16043,0.0
8,20,Cuttino Danielle ,O,0,0,0,0,,USA,RECEPTION,2,14,16043,0.0
9,25,Nuneviller Brooke ,OH,0,0,1,1,0.0,USA,RECEPTION,2,14,16043,0.0
10,26,O'Neal Asjia ,MB,0,0,0,0,,USA,RECEPTION,2,14,16043,0.0
11,27,Skinner Avery ,OH,0,0,0,0,,USA,RECEPTION,2,14,16043,0.0
12,28,Evans Ashley ,S,0,0,0,0,,USA,RECEPTION,2,14,16043,0.0
13,36,Gates Madeleine ,MB,0,0,0,0,,USA,RECEPTION,2,14,16043,0.0
0,29,Lanier Khalia ,OH,2,1,6,9,11.11,USA,RECEPTION,3,22,16043,0.0
1,6,Hentz Morgan ,L,1,0,1,2,50.0,USA,RECEPTION,3,22,16043,0.0
2,31,Perry Veronica ,OH,1,0,9,10,10.0,USA,RECEPTION,3,22,16043,0.0
3,1,Hancock Micha ,S,0,0,0,0,,USA,RECEPTION,3,22,16043,0.0
4,4,Wong-Orantes Justine ,L,0,0,0,0,,USA,RECEPTION,3,22,16043,0.0
5,8,Butler Brionne ,MB,0,0,0,0,,USA,RECEPTION,3,22,16043,0.0
6,11,Drews Andrea ,O,0,0,0,0,,USA,RECEPTION,3,22,16043,0.0
7,16,Rettke Dana ,MB,0,0,0,0,,USA,RECEPTION,3,22,16043,0.0
8,20,Cuttino Danielle ,O,0,0,0,0,,USA,RECEPTION,3,22,16043,0.0
9,25,Nuneviller Brooke ,OH,0,0,0,0,,USA,RECEPTION,3,22,16043,0.0
10,26,O'Neal Asjia ,MB,0,0,0,0,,USA,RECEPTION,3,22,16043,0.0
11,27,Skinner Avery ,OH,0,0,0,0,,USA,RECEPTION,3,22,16043,0.0
12,28,Evans Ashley ,S,0,0,0,0,,USA,RECEPTION,3,22,16043,0.0
13,36,Gates Madeleine ,MB,0,0,0,0,,USA,RECEPTION,3,22,16043,0.0
0,16,Rettke Dana ,MB,1,0,0,1,100.0,USA,RECEPTION,4,25,16043,1.0
1,1,Hancock Micha ,S,0,0,0,0,,USA,RECEPTION,4,25,16043,1.0
2,4,Wong-Orantes Justine ,L,0,0,0,0,,USA,RECEPTION,4,25,16043,1.0
3,6,Hentz Morgan ,L,0,1,3,4,-25.0,USA,RECEPTION,4,25,16043,1.0
4,8,Butler Brionne ,MB,0,0,0,0,,USA,RECEPTION,4,25,16043,1.0
5,11,Drews Andrea ,O,0,0,0,0,,USA,RECEPTION,4,25,16043,1.0
6,20,Cuttino Danielle ,O,0,0,0,0,,USA,RECEPTION,4,25,16043,1.0
7,25,Nuneviller Brooke ,OH,0,0,1,1,0.0,USA,RECEPTION,4,25,16043,1.0
8,26,O'Neal Asjia ,MB,0,0,0,0,,USA,RECEPTION,4,25,16043,1.0
9,27,Skinner Avery ,OH,0,0,3,3,0.0,USA,RECEPTION,4,25,16043,1.0
10,28,Evans Ashley ,S,0,0,0,0,,USA,RECEPTION,4,25,16043,1.0
11,29,Lanier Khalia ,OH,0,0,1,1,0.0,USA,RECEPTION,4,25,16043,1.0
12,31,Perry Veronica ,OH,0,1,5,6,-16.67,USA,RECEPTION,4,25,16043,1.0
13,36,Gates Madeleine ,MB,0,0,0,0,,USA,RECEPTION,4,25,16043,1.0
0,6,Hentz Morgan ,L,1,0,1,2,50.0,USA,RECEPTION,5,15,16043,1.0
1,29,Lanier Khalia ,OH,1,0,1,2,50.0,USA,RECEPTION,5,15,16043,1.0
2,1,Hancock Micha ,S,0,0,0,0,,USA,RECEPTION,5,15,16043,1.0
3,4,Wong-Orantes Justine ,L,0,0,0,0,,USA,RECEPTION,5,15,16043,1.0
4,8,Butler Brionne ,MB,0,0,0,0,,USA,RECEPTION,5,15,16043,1.0
5,11,Drews Andrea ,O,0,0,0,0,,USA,RECEPTION,5,15,16043,1.0
6,16,Rettke Dana ,MB,0,0,0,0,,USA,RECEPTION,5,15,16043,1.0
7,20,Cuttino Danielle ,O,0,0,0,0,,USA,RECEPTION,5,15,16043,1.0
8,25,Nuneviller Brooke ,OH,0,0,2,2,0.0,USA,RECEPTION,5,15,16043,1.0
9,26,O'Neal Asjia ,MB,0,0,0,0,,USA,RECEPTION,5,15,16043,1.0
10,27,Skinner Avery ,OH,0,0,0,0,,USA,RECEPTION,5,15,16043,1.0
11,28,Evans Ashley ,S,0,0,0,0,,USA,RECEPTION,5,15,16043,1.0
12,31,Perry Veronica ,OH,0,0,3,3,0.0,USA,RECEPTION,5,15,16043,1.0
13,36,Gates Madeleine ,MB,0,0,0,0,,USA,RECEPTION,5,15,16043,1.0
0,21,Omoruyi Oghosasere Loveth ,OH,6,2,53,61,6.56,ITA,RECEPTION,0,0,16043,
1,17,Sylla Myriam Fatime ,OH,1,0,10,11,9.09,ITA,RECEPTION,0,0,16043,
2,2,Degradi Alice Carlotta ,OH,0,0,0,0,,ITA,RECEPTION,0,0,16043,
3,4,Bosio Francesca ,S,0,0,0,0,,ITA,RECEPTION,0,0,16043,
4,5,Battistoni Ilaria ,S,0,0,0,0,,ITA,RECEPTION,0,0,16043,
5,11,Danesi Anna ,MB,0,1,1,2,-50.0,ITA,RECEPTION,0,0,16043,
6,12,Mazzaro Alessia ,MB,0,0,0,0,,ITA,RECEPTION,0,0,16043,
7,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,ITA,RECEPTION,0,0,16043,
8,16,D'Odorico Sofia ,OH,0,0,0,0,,ITA,RECEPTION,0,0,16043,
9,19,Squarcini Federica ,MB,0,0,0,0,,ITA,RECEPTION,0,0,16043,
10,20,Parrocchiale Beatrice ,L,0,0,0,0,,ITA,RECEPTION,0,0,16043,
11,22,Panetoni Sara ,L,0,0,13,13,0.0,ITA,RECEPTION,0,0,16043,
12,32,Malual Adhuoljok John Majak ,O,0,0,0,0,,ITA,RECEPTION,0,0,16043,
13,34,Nwakalor Linda Nkiruka ,MB,0,0,0,0,,ITA,RECEPTION,0,0,16043,
0,17,Sylla Myriam Fatime ,OH,1,0,4,5,20.0,ITA,RECEPTION,1,16,16043,0.0
1,2,Degradi Alice Carlotta ,OH,0,0,0,0,,ITA,RECEPTION,1,16,16043,0.0
2,4,Bosio Francesca ,S,0,0,0,0,,ITA,RECEPTION,1,16,16043,0.0
3,5,Battistoni Ilaria ,S,0,0,0,0,,ITA,RECEPTION,1,16,16043,0.0
4,11,Danesi Anna ,MB,0,0,0,0,,ITA,RECEPTION,1,16,16043,0.0
5,12,Mazzaro Alessia ,MB,0,0,0,0,,ITA,RECEPTION,1,16,16043,0.0
6,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,ITA,RECEPTION,1,16,16043,0.0
7,16,D'Odorico Sofia ,OH,0,0,0,0,,ITA,RECEPTION,1,16,16043,0.0
8,19,Squarcini Federica ,MB,0,0,0,0,,ITA,RECEPTION,1,16,16043,0.0
9,20,Parrocchiale Beatrice ,L,0,0,0,0,,ITA,RECEPTION,1,16,16043,0.0
10,21,Omoruyi Oghosasere Loveth ,OH,0,1,12,13,-7.69,ITA,RECEPTION,1,16,16043,0.0
11,22,Panetoni Sara ,L,0,0,1,1,0.0,ITA,RECEPTION,1,16,16043,0.0
12,32,Malual Adhuoljok John Majak ,O,0,0,0,0,,ITA,RECEPTION,1,16,16043,0.0
13,34,Nwakalor Linda Nkiruka ,MB,0,0,0,0,,ITA,RECEPTION,1,16,16043,0.0
0,2,Degradi Alice Carlotta ,OH,0,0,0,0,,ITA,RECEPTION,2,25,16043,1.0
1,4,Bosio Francesca ,S,0,0,0,0,,ITA,RECEPTION,2,25,16043,1.0
2,5,Battistoni Ilaria ,S,0,0,0,0,,ITA,RECEPTION,2,25,16043,1.0
3,11,Danesi Anna ,MB,0,0,0,0,,ITA,RECEPTION,2,25,16043,1.0
4,12,Mazzaro Alessia ,MB,0,0,0,0,,ITA,RECEPTION,2,25,16043,1.0
5,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,ITA,RECEPTION,2,25,16043,1.0
6,16,D'Odorico Sofia ,OH,0,0,0,0,,ITA,RECEPTION,2,25,16043,1.0
7,17,Sylla Myriam Fatime ,OH,0,0,1,1,0.0,ITA,RECEPTION,2,25,16043,1.0
8,19,Squarcini Federica ,MB,0,0,0,0,,ITA,RECEPTION,2,25,16043,1.0
9,20,Parrocchiale Beatrice ,L,0,0,0,0,,ITA,RECEPTION,2,25,16043,1.0
10,21,Omoruyi Oghosasere Loveth ,OH,0,0,9,9,0.0,ITA,RECEPTION,2,25,16043,1.0
11,22,Panetoni Sara ,L,0,0,4,4,0.0,ITA,RECEPTION,2,25,16043,1.0
12,32,Malual Adhuoljok John Majak ,O,0,0,0,0,,ITA,RECEPTION,2,25,16043,1.0
13,34,Nwakalor Linda Nkiruka ,MB,0,0,0,0,,ITA,RECEPTION,2,25,16043,1.0
0,21,Omoruyi Oghosasere Loveth ,OH,3,1,12,16,12.5,ITA,RECEPTION,3,25,16043,1.0
1,2,Degradi Alice Carlotta ,OH,0,0,0,0,,ITA,RECEPTION,3,25,16043,1.0
2,4,Bosio Francesca ,S,0,0,0,0,,ITA,RECEPTION,3,25,16043,1.0
3,5,Battistoni Ilaria ,S,0,0,0,0,,ITA,RECEPTION,3,25,16043,1.0
4,11,Danesi Anna ,MB,0,0,0,0,,ITA,RECEPTION,3,25,16043,1.0
5,12,Mazzaro Alessia ,MB,0,0,0,0,,ITA,RECEPTION,3,25,16043,1.0
6,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,ITA,RECEPTION,3,25,16043,1.0
7,16,D'Odorico Sofia ,OH,0,0,0,0,,ITA,RECEPTION,3,25,16043,1.0
8,17,Sylla Myriam Fatime ,OH,0,0,2,2,0.0,ITA,RECEPTION,3,25,16043,1.0
9,19,Squarcini Federica ,MB,0,0,0,0,,ITA,RECEPTION,3,25,16043,1.0
10,20,Parrocchiale Beatrice ,L,0,0,0,0,,ITA,RECEPTION,3,25,16043,1.0
11,22,Panetoni Sara ,L,0,0,2,2,0.0,ITA,RECEPTION,3,25,16043,1.0
12,32,Malual Adhuoljok John Majak ,O,0,0,0,0,,ITA,RECEPTION,3,25,16043,1.0
13,34,Nwakalor Linda Nkiruka ,MB,0,0,0,0,,ITA,RECEPTION,3,25,16043,1.0
0,2,Degradi Alice Carlotta ,OH,0,0,0,0,,ITA,RECEPTION,4,20,16043,0.0
1,4,Bosio Francesca ,S,0,0,0,0,,ITA,RECEPTION,4,20,16043,0.0
2,5,Battistoni Ilaria ,S,0,0,0,0,,ITA,RECEPTION,4,20,16043,0.0
3,11,Danesi Anna ,MB,0,1,1,2,-50.0,ITA,RECEPTION,4,20,16043,0.0
4,12,Mazzaro Alessia ,MB,0,0,0,0,,ITA,RECEPTION,4,20,16043,0.0
5,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,ITA,RECEPTION,4,20,16043,0.0
6,16,D'Odorico Sofia ,OH,0,0,0,0,,ITA,RECEPTION,4,20,16043,0.0
7,17,Sylla Myriam Fatime ,OH,0,0,3,3,0.0,ITA,RECEPTION,4,20,16043,0.0
8,19,Squarcini Federica ,MB,0,0,0,0,,ITA,RECEPTION,4,20,16043,0.0
9,20,Parrocchiale Beatrice ,L,0,0,0,0,,ITA,RECEPTION,4,20,16043,0.0
10,21,Omoruyi Oghosasere Loveth ,OH,0,0,12,12,0.0,ITA,RECEPTION,4,20,16043,0.0
11,22,Panetoni Sara ,L,0,0,3,3,0.0,ITA,RECEPTION,4,20,16043,0.0
12,32,Malual Adhuoljok John Majak ,O,0,0,0,0,,ITA,RECEPTION,4,20,16043,0.0
13,34,Nwakalor Linda Nkiruka ,MB,0,0,0,0,,ITA,RECEPTION,4,20,16043,0.0
